Query Number	Algorithm	Runtime	Coverage	TotalPath	Distance	Generations	Number Individual	Exceptions
522	MoeSQLmosa	0	0	0	[]	0	0	
523	MoeSQLmosa	15	1	1	[0.0]	0	100	
523	MOTGA	0	1	1	[0.0]	0	1	
524	MoeSQLmosa	33	2	2	[0.0, 0.0]	0	100	
524	MOTGA	2	2	2	[0.0, 0.0]	0	11	
525	MoeSQLmosa	13	3	3	[0.0, 0.0, 0.0]	0	100	
525	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	24	
526	MoeSQLmosa	8	2	2	[0.0, 0.0]	0	100	
526	MOTGA	1	2	2	[0.0, 0.0]	0	11	
527	MoeSQLmosa	34	3	3	[0.0, 0.0, 0.0]	0	100	
527	MOTGA	5	3	3	[0.0, 0.0, 0.0]	0	24	
528	MoeSQLmosa	25	3	3	[0.0, 0.0, 0.0]	0	100	
528	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	15	
529	MoeSQLmosa	0	0	0	[]	0	0	
530	MoeSQLmosa	11	2	2	[0.0, 0.0]	0	100	
530	MOTGA	1	2	2	[0.0, 0.0]	0	5	
531	MoeSQLmosa	7100	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	376	16864	
531	MOTGA	43	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	94	
533	MoeSQLmosa	47	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	195	
533	MOTGA	26	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
534	MoeSQLmosa	21	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
534	MOTGA	18	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
535	MoeSQLmosa	29	2	2	[0.0, 0.0]	0	100	
535	MOTGA	2	2	2	[0.0, 0.0]	0	11	
536	MoeSQLmosa	724112	42	42	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1403	70250	
536	MOTGA	1079065	42	42	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	9	12305	
537	MoeSQLmosa	14	1	1	[0.0]	0	100	
537	MOTGA	1	1	1	[0.0]	0	1	
538	MoeSQLmosa	19	2	2	[0.0, 0.0]	0	100	
538	MOTGA	1	2	2	[0.0, 0.0]	0	11	
539	MoeSQLmosa	20	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
539	MOTGA	12	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
540	MoeSQLmosa	27	2	2	[0.0, 0.0]	0	100	
540	MOTGA	3	2	2	[0.0, 0.0]	0	11	
541	MoeSQLmosa	11	2	2	[0.0, 0.0]	0	100	
541	MOTGA	0	2	2	[0.0, 0.0]	0	5	
542	MoeSQLmosa	28	2	2	[0.0, 0.0]	0	100	
542	MOTGA	2	2	2	[0.0, 0.0]	0	11	
543	MoeSQLmosa	12887	15	15	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	345	14960	
543	MOTGA	1056	15	15	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	1019	
544	MoeSQLmosa	23	2	2	[0.0, 0.0]	0	100	
544	MOTGA	1	2	2	[0.0, 0.0]	0	11	
545	MoeSQLmosa	0	0	0	[]	0	0	
546	MoeSQLmosa	27	2	2	[0.0, 0.0]	0	100	
546	MOTGA	2	2	2	[0.0, 0.0]	0	11	
547	MoeSQLmosa	5889	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	64	3022	
547	MOTGA	444	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	146	
549	MoeSQLmosa	13	3	3	[0.0, 0.0, 0.0]	0	100	
549	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	24	
550	MoeSQLmosa	27	2	2	[0.0, 0.0]	0	100	
550	MOTGA	1	2	2	[0.0, 0.0]	0	11	
551	MoeSQLmosa	41	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	149	
551	MOTGA	13	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
552	MoeSQLmosa	51	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	195	
552	MOTGA	73	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	290	
553	MoeSQLmosa	88	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	240	
553	MOTGA	23	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
554	MoeSQLmosa	14	3	3	[0.0, 0.0, 0.0]	0	100	
554	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	24	
555	MoeSQLmosa	10	2	2	[0.0, 0.0]	0	100	
555	MOTGA	1	2	2	[0.0, 0.0]	0	11	
556	MoeSQLmosa	12	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
556	MOTGA	1	4	4	[0.0, 0.0, 0.0, 0.0]	0	5	
557	MoeSQLmosa	46	2	2	[0.0, 0.0]	0	100	
557	MOTGA	3	2	2	[0.0, 0.0]	0	11	
558	MoeSQLmosa	260	3	3	[0.0, 0.0, 0.0]	29	1550	
558	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	15	
559	MoeSQLmosa	514	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	13	723	
559	MOTGA	193	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	380	
560	MoeSQLmosa	14	1	1	[0.0]	0	100	
560	MOTGA	0	1	1	[0.0]	0	1	
561	MoeSQLmosa	264	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	5	334	
561	MOTGA	23	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
562	MoeSQLmosa	2442	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	65	3139	
562	MOTGA	205	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	500	
563	MoeSQLmosa	17	2	2	[0.0, 0.0]	0	100	
563	MOTGA	1	2	2	[0.0, 0.0]	0	5	
564	MoeSQLmosa	10	3	3	[0.0, 0.0, 0.0]	0	100	
564	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	15	
565	MoeSQLmosa	22	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
565	MOTGA	13	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
566	MoeSQLmosa	744	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	22	1084	
566	MOTGA	64	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	255	
567	MoeSQLmosa	31	2	2	[0.0, 0.0]	0	100	
567	MOTGA	3	2	2	[0.0, 0.0]	0	11	
568	MoeSQLmosa	12	3	3	[0.0, 0.0, 0.0]	0	100	
568	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	15	
569	MoeSQLmosa	325	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	11	616	
569	MOTGA	135	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	440	
570	MoeSQLmosa	27	2	2	[0.0, 0.0]	0	100	
570	MOTGA	2	2	2	[0.0, 0.0]	0	11	
571	MoeSQLmosa	20	3	3	[0.0, 0.0, 0.0]	1	150	
571	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	24	
572	MoeSQLmosa	0	0	0	[]	0	0	
573	MoeSQLmosa	10	2	2	[0.0, 0.0]	0	100	
573	MOTGA	2	2	2	[0.0, 0.0]	0	11	
574	MoeSQLmosa	148	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	9	524	
574	MOTGA	24	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
575	MoeSQLmosa	56	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	1	148	
575	MOTGA	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
576	MoeSQLmosa	31	2	2	[0.0, 0.0]	0	100	
576	MOTGA	1	2	2	[0.0, 0.0]	0	5	
577	MoeSQLmosa	32	2	2	[0.0, 0.0]	0	100	
577	MOTGA	3	2	2	[0.0, 0.0]	0	11	
578	MoeSQLmosa	33	2	2	[0.0, 0.0]	0	100	
578	MOTGA	2	2	2	[0.0, 0.0]	0	11	
579	MoeSQLmosa	10	3	3	[0.0, 0.0, 0.0]	0	100	
579	MOTGA	1	3	3	[0.0, 0.0, 0.0]	0	7	
580	MoeSQLmosa	65	2	2	[0.0, 0.0]	0	100	
580	MOTGA	1	2	2	[0.0, 0.0]	0	5	
581	MoeSQLmosa	1801176	21	22	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	44863	2243250	
581	MOTGA	1556	21	22	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]	0	1	
582	MoeSQLmosa	24	3	3	[0.0, 0.0, 0.0]	0	100	
582	MOTGA	4	3	3	[0.0, 0.0, 0.0]	0	15	
583	MoeSQLmosa	53	2	2	[0.0, 0.0]	0	100	
583	MOTGA	1	2	2	[0.0, 0.0]	0	5	
584	MoeSQLmosa	1802244	41	42	[0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	31345	1567350	
584	MOTGA	2222	41	42	[0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	1	
585	MoeSQLmosa	19	2	2	[0.0, 0.0]	0	100	
585	MOTGA	0	2	2	[0.0, 0.0]	0	5	
586	MoeSQLmosa	42	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
586	MOTGA	27	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	109	
587	MoeSQLmosa	85	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4	283	
587	MOTGA	258	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	402	
588	MoeSQLmosa	30	3	3	[0.0, 0.0, 0.0]	0	100	
588	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	15	
589	MoeSQLmosa	43	2	2	[0.0, 0.0]	0	100	
589	MOTGA	2	2	2	[0.0, 0.0]	0	5	
590	MoeSQLmosa	21	2	2	[0.0, 0.0]	0	100	
590	MOTGA	1	2	2	[0.0, 0.0]	0	5	
591	MoeSQLmosa	311	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	14	754	
591	MOTGA	148	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	510	
592	MoeSQLmosa	486	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	13	712	
592	MOTGA	74	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	255	
593	MoeSQLmosa	111	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	247	
593	MOTGA	36	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	67	
594	MoeSQLmosa	41	2	2	[0.0, 0.0]	0	100	
594	MOTGA	3	2	2	[0.0, 0.0]	0	11	
595	MoeSQLmosa	88	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	6	385	
595	MOTGA	27	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	134	
596	MoeSQLmosa	12	2	2	[0.0, 0.0]	0	100	
596	MOTGA	1	2	2	[0.0, 0.0]	0	11	
597	MoeSQLmosa	17	3	3	[0.0, 0.0, 0.0]	0	100	
597	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	15	
598	MoeSQLmosa	137	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	242	
598	MOTGA	5209	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	2153	
599	MoeSQLmosa	24	2	2	[0.0, 0.0]	0	100	
599	MOTGA	1	2	2	[0.0, 0.0]	0	11	
600	MoeSQLmosa	10	2	2	[0.0, 0.0]	0	100	
600	MOTGA	0	2	2	[0.0, 0.0]	0	5	
601	MoeSQLmosa	213	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	11	617	
601	MOTGA	109	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	500	
602	MoeSQLmosa	300385	26	26	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	7101	355150	
602	MOTGA	1507279	26	26	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	16	7827	
603	MoeSQLmosa	0	0	0	[]	0	0	
604	MoeSQLmosa	0	0	0	[]	0	0	
605	MoeSQLmosa	6082	19	19	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	49	2550	
605	MOTGA	135409	19	19	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	15	1276	
606	MoeSQLmosa	696	13	13	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	40	1930	
606	MOTGA	35	13	13	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	68	
607	MoeSQLmosa	18	2	2	[0.0, 0.0]	0	100	
607	MOTGA	1	2	2	[0.0, 0.0]	0	5	
608	MoeSQLmosa	549	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4	300	
608	MOTGA	76	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4	124	, cardinality violation
609	MoeSQLmosa	289	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	11	626	
609	MOTGA	108	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	490	
610	MoeSQLmosa	18	2	2	[0.0, 0.0]	0	100	
610	MOTGA	1	2	2	[0.0, 0.0]	0	5	
611	MoeSQLmosa	26	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
611	MOTGA	15	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
612	MoeSQLmosa	2811	12	12	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	42	2200	
612	MOTGA	2060	12	12	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]	10	303	
614	MoeSQLmosa	612	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	9	532	
614	MOTGA	715	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	490	
615	MoeSQLmosa	32	3	3	[0.0, 0.0, 0.0]	0	100	
615	MOTGA	4	3	3	[0.0, 0.0, 0.0]	0	15	
616	MoeSQLmosa	30	2	2	[0.0, 0.0]	0	100	
616	MOTGA	1	2	2	[0.0, 0.0]	0	5	
617	MoeSQLmosa	9	2	2	[0.0, 0.0]	0	100	
617	MOTGA	1	2	2	[0.0, 0.0]	0	11	
618	MoeSQLmosa	16	2	2	[0.0, 0.0]	0	100	
618	MOTGA	2	2	2	[0.0, 0.0]	0	11	
619	MoeSQLmosa	12	3	3	[0.0, 0.0, 0.0]	0	100	
619	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	24	
620	MoeSQLmosa	271	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	10	573	
620	MOTGA	115	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	470	
621	MoeSQLmosa	30	2	2	[0.0, 0.0]	0	100	
621	MOTGA	1	2	2	[0.0, 0.0]	0	11	
623	MoeSQLmosa	152	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4	289	
623	MOTGA	29	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	52	
624	MoeSQLmosa	40	2	2	[0.0, 0.0]	0	100	
624	MOTGA	2	2	2	[0.0, 0.0]	0	5	
625	MoeSQLmosa	24	1	1	[0.0]	0	100	
625	MOTGA	1	1	1	[0.0]	0	1	
626	MoeSQLmosa	32	3	3	[0.0, 0.0, 0.0]	0	100	
626	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	15	
627	MoeSQLmosa	44	2	2	[0.0, 0.0]	0	100	
627	MOTGA	2	2	2	[0.0, 0.0]	0	5	
628	MoeSQLmosa	15	2	2	[0.0, 0.0]	0	100	
628	MOTGA	2	2	2	[0.0, 0.0]	0	11	
629	MoeSQLmosa	193	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	8	473	
629	MOTGA	99	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	480	
630	MoeSQLmosa	49	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	197	
630	MOTGA	24	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
631	MoeSQLmosa	30	3	3	[0.0, 0.0, 0.0]	0	100	
631	MOTGA	5	3	3	[0.0, 0.0, 0.0]	0	15	
632	MoeSQLmosa	0	0	0	[]	0	0	
633	MoeSQLmosa	25	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
633	MOTGA	9	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
634	MoeSQLmosa	32	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	2	196	
634	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
635	MoeSQLmosa	30	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
635	MOTGA	58	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
636	MoeSQLmosa	34	2	2	[0.0, 0.0]	0	100	
636	MOTGA	3	2	2	[0.0, 0.0]	0	11	
637	MoeSQLmosa	25	2	2	[0.0, 0.0]	0	100	
637	MOTGA	2	2	2	[0.0, 0.0]	0	11	
638	MoeSQLmosa	13	3	3	[0.0, 0.0, 0.0]	0	100	
638	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	15	
639	MoeSQLmosa	12	2	2	[0.0, 0.0]	0	100	
639	MOTGA	1	2	2	[0.0, 0.0]	0	5	
640	MoeSQLmosa	9	2	2	[0.0, 0.0]	0	100	
640	MOTGA	0	2	2	[0.0, 0.0]	0	5	
641	MoeSQLmosa	148	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	6	381	
641	MOTGA	25	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
642	MoeSQLmosa	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
642	MOTGA	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	66	
643	MoeSQLmosa	24	3	3	[0.0, 0.0, 0.0]	0	100	
643	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	7	
644	MoeSQLmosa	41	3	3	[0.0, 0.0, 0.0]	0	100	
644	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	15	
645	MoeSQLmosa	12	2	2	[0.0, 0.0]	0	100	
645	MOTGA	1	2	2	[0.0, 0.0]	0	11	
646	MoeSQLmosa	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
646	MOTGA	22	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	85	
647	MoeSQLmosa	21	2	2	[0.0, 0.0]	0	100	
647	MOTGA	2	2	2	[0.0, 0.0]	0	11	
648	MoeSQLmosa	8	3	3	[0.0, 0.0, 0.0]	0	100	
648	MOTGA	1	3	3	[0.0, 0.0, 0.0]	0	24	
649	MoeSQLmosa	35	2	2	[0.0, 0.0]	0	100	
649	MOTGA	0	2	2	[0.0, 0.0]	0	5	
650	MoeSQLmosa	217	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	9	532	
650	MOTGA	104	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	470	
651	MoeSQLmosa	10	2	2	[0.0, 0.0]	0	100	
651	MOTGA	1	2	2	[0.0, 0.0]	0	5	
652	MoeSQLmosa	34	2	2	[0.0, 0.0]	0	100	
652	MOTGA	2	2	2	[0.0, 0.0]	0	11	
653	MoeSQLmosa	18	2	2	[0.0, 0.0]	0	100	
653	MOTGA	1	2	2	[0.0, 0.0]	0	11	
654	MoeSQLmosa	89	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4	293	
654	MOTGA	23	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
655	MoeSQLmosa	20	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
655	MOTGA	16	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
656	MoeSQLmosa	41	3	3	[0.0, 0.0, 0.0]	0	100	
656	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	24	
657	MoeSQLmosa	64	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	2	194	
657	MOTGA	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
658	MoeSQLmosa	5	3	3	[0.0, 0.0, 0.0]	0	100	
658	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	26	
659	MoeSQLmosa	13	3	3	[0.0, 0.0, 0.0]	0	100	
659	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	24	
660	MoeSQLmosa	144	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	9	523	
660	MOTGA	25	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
661	MoeSQLmosa	7999	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	83	3835	
661	MOTGA	44	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	90	
662	MoeSQLmosa	855	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	13	719	
662	MOTGA	241	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	470	
663	MoeSQLmosa	12	2	2	[0.0, 0.0]	0	100	
663	MOTGA	1	2	2	[0.0, 0.0]	0	5	
664	MoeSQLmosa	36	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
664	MOTGA	545	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	505	
666	MoeSQLmosa	8	2	2	[0.0, 0.0]	0	100	
666	MOTGA	0	2	2	[0.0, 0.0]	0	5	
667	MoeSQLmosa	315	2	2	[0.0, 0.0]	0	100	
667	MOTGA	1	2	2	[0.0, 0.0]	0	11	
668	MoeSQLmosa	21	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
668	MOTGA	14	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
669	MoeSQLmosa	12	2	2	[0.0, 0.0]	0	100	
669	MOTGA	1	2	2	[0.0, 0.0]	0	5	
670	MoeSQLmosa	21	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
670	MOTGA	14	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
671	MoeSQLmosa	81	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	5	334	
671	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	33	
672	MoeSQLmosa	12	2	2	[0.0, 0.0]	0	100	
672	MOTGA	1	2	2	[0.0, 0.0]	0	5	
673	MoeSQLmosa	10	3	3	[0.0, 0.0, 0.0]	0	100	
673	MOTGA	5	3	3	[0.0, 0.0, 0.0]	0	24	
674	MoeSQLmosa	132	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	6	386	
674	MOTGA	27	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
675	MoeSQLmosa	43	2	2	[0.0, 0.0]	0	100	
675	MOTGA	4	2	2	[0.0, 0.0]	0	11	
676	MoeSQLmosa	41	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	1	148	
676	MOTGA	13	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
677	MoeSQLmosa	3	3	3	[0.0, 0.0, 0.0]	0	100	
677	MOTGA	1	3	3	[0.0, 0.0, 0.0]	0	24	
