Query Number	Algorithm	SolutionNumber	Size	Distance
42	MoeSQLmosa	4	2	[35.07236842105263, 0.0, 36.07236842105263, 36.07236842105263, 37.07236842105263, 2.0]
42	MOTGA	0	2	[31.124417991136255, 1.0, 1.0, 1.0, 0.0, 0.0]
42	MOTGA	1	6	[0.0, 0.0, 0.0, 0.0, 2.0, 2.0]
43	MoeSQLmosa	0	2	[20.271247526070486, 21.271247526070486, 21.271247526070486, 21.271247526070486, 21.271247526070486, 28.271247526070486, 21.271247526070486, 20.271247526070486, 19.271247526070486, 20.271247526070486, 20.271247526070486, 0.0, 1.0, 3.0, 3.0]
43	MoeSQLmosa	1	2	[50.0, 42.0, 43.0, 51.0, 51.0, 49.0, 50.0, 50.0, 1.7976931348623156E306, 50.0, 1.7976931348623156E306, 9.0, 0.0, 2.0, 3.0]
43	MoeSQLmosa	2	3	[1.0, 0.0, 1.0, 2.0, 2.0, 0.0, 1.0, 1.0, 9.0, 2.0, 1.0, 4.0, 2.0, 2.0, 3.0]
43	MoeSQLmosa	3	2	[33.0, 34.0, 34.0, 0.0, 1.0, 41.0, 34.0, 33.0, 41.0, 34.0, 33.0, 3.0, 33.0, 35.0, 3.0]
43	MoeSQLmosa	4	2	[0.0, 1.0, 1.0, 1.0, 1.0, 8.0, 1.0, 0.0, 8.0, 1.0, 0.0, 3.0, 2.0, 2.0, 2.0]
43	MoeSQLmosa	5	2	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 3.595386269724631E306, 1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 1.7976931348623156E306, 3.595386269724631E306, 1.7976931348623156E306, 2.0, 2.0, 3.0]
43	MoeSQLmosa	6	2	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 3.0, 1.7976931348623156E306, 1.7976931348623156E306, 3.0]
43	MoeSQLmosa	7	2	[1.0, 2.0, 2.0, 2.0, 2.0, 9.0, 2.0, 1.0, 0.0, 1.0, 1.0, 3.0, 1.0, 3.0, 3.0]
43	MoeSQLmosa	8	2	[0.0, 1.0, 1.0, 1.0, 1.0, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 3.0, 2.0, 2.0, 2.0]
43	MoeSQLmosa	9	2	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 2.0, 0.0, 3.0]
43	MoeSQLmosa	10	5	[0.0, 1.0, 1.0, 1.0, 1.0, 8.0, 0.0, 0.0, 8.0, 0.0, 0.0, 3.0, 2.0, 3.0, 0.0]
43	MOTGA	0	12	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 9.0, 0.0]
44	MoeSQLmosa	0	1	[0.0, 1.0, 1.0, 1.0]
44	MoeSQLmosa	1	1	[33.358758888170655, 34.358758888170655, 34.358758888170655, 0.0]
44	MoeSQLmosa	2	1	[8.0, 0.0, 1.0, 9.0]
44	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306]
44	MOTGA	0	4	[0.0, 0.0, 0.0, 0.0]
45	MoeSQLmosa	0	2	[8.0, 9.0, 0.0, 0.0]
45	MoeSQLmosa	1	1	[17.0, 0.0, 1.0, 18.0]
45	MoeSQLmosa	2	1	[0.0, 1.0, 1.0, 1.0]
45	MOTGA	0	4	[0.0, 0.0, 0.0, 0.0]
46	MoeSQLmosa	0	1	[0.0, 5.666666666666667]
46	MoeSQLmosa	1	1	[1.0, 0.0]
46	MOTGA	0	2	[0.0, 0.0]
47	MoeSQLmosa	0	2	[0.0, 0.0, 1.0]
47	MoeSQLmosa	1	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0]
47	MOTGA	0	3	[0.0, 0.0, 0.0]
48	MoeSQLmosa	0	1	[1.0, 0.0, 1.0]
48	MoeSQLmosa	1	1	[0.0, 29.253458982401398, 1.0]
48	MoeSQLmosa	2	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0]
48	MOTGA	0	3	[0.0, 0.0, 0.0]
49	MoeSQLmosa	0	1	[0.0, 15.833333333333332]
49	MoeSQLmosa	1	1	[1.0, 0.0]
49	MOTGA	0	2	[0.0, 0.0]
50	MoeSQLmosa	0	1	[27.0, 28.0, 28.0, 28.0, 28.0, 0.0, 1.0, 28.0, 28.0]
50	MoeSQLmosa	1	1	[8.0, 9.0, 9.0, 0.0, 1.0, 9.0, 9.0, 9.0, 9.0]
50	MoeSQLmosa	2	1	[1.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
50	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
50	MoeSQLmosa	4	1	[8.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 0.0, 1.0]
50	MoeSQLmosa	5	1	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
50	MoeSQLmosa	6	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
50	MoeSQLmosa	7	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
50	MoeSQLmosa	8	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
50	MOTGA	0	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
51	MoeSQLmosa	0	1	[0.0, 1.0, 1.0, 1.0, 1.0]
51	MoeSQLmosa	1	1	[8.0, 9.0, 9.0, 0.0, 1.0]
51	MoeSQLmosa	2	1	[31.158756157182975, 0.0, 1.0, 32.15875615718298, 32.15875615718298]
51	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
51	MoeSQLmosa	4	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
51	MOTGA	0	5	[0.0, 0.0, 0.0, 0.0, 0.0]
52	MoeSQLmosa	0	2	[0.0, 0.0, 1.0, 1.0]
52	MoeSQLmosa	1	1	[8.0, 9.0, 0.0, 1.0]
52	MoeSQLmosa	2	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
52	MOTGA	0	4	[0.0, 0.0, 0.0, 0.0]
53	MoeSQLmosa	0	1	[1.0, 0.0]
53	MoeSQLmosa	1	1	[0.0, 34.0]
53	MOTGA	0	2	[0.0, 0.0]
54	MoeSQLmosa	0	1	[1.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0]
54	MoeSQLmosa	1	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
54	MoeSQLmosa	2	1	[1.0, 2.0, 2.0, 0.0, 1.0, 2.0, 2.0, 2.0]
54	MoeSQLmosa	3	1	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
54	MoeSQLmosa	4	1	[8.0, 9.0, 9.0, 9.0, 9.0, 9.0, 0.0, 1.0]
54	MoeSQLmosa	5	1	[1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 0.0, 3.595386269724631E306, 3.595386269724631E306]
54	MoeSQLmosa	6	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
54	MoeSQLmosa	7	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
54	MOTGA	0	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
55	MoeSQLmosa	0	1	[0.0, 1.0, 1.0, 1.0]
55	MoeSQLmosa	1	1	[31.257698683775168, 0.0, 32.25769868377517, 32.25769868377517]
55	MoeSQLmosa	2	1	[8.0, 9.0, 0.0, 1.0]
55	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
55	MOTGA	0	4	[0.0, 0.0, 0.0, 0.0]
56	MoeSQLmosa	0	1	[0.0, 1.0, 1.0, 1.0, 1.0]
56	MoeSQLmosa	1	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
56	MoeSQLmosa	2	1	[33.1228864272982, 0.0, 1.0, 34.1228864272982, 34.1228864272982]
56	MoeSQLmosa	3	1	[8.0, 9.0, 9.0, 0.0, 1.0]
56	MoeSQLmosa	4	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
56	MOTGA	0	5	[0.0, 0.0, 0.0, 0.0, 0.0]
57	MoeSQLmosa	0	1	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]
57	MoeSQLmosa	1	1	[22.71057692307692, 23.71057692307692, 23.71057692307692, 23.71057692307692, 0.0, 1.0]
57	MoeSQLmosa	2	1	[8.0, 9.0, 0.0, 1.0, 9.0, 9.0]
57	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
57	MoeSQLmosa	4	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
57	MoeSQLmosa	5	1	[1.0, 0.0, 2.0, 2.0, 2.0, 2.0]
57	MOTGA	0	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
58	MoeSQLmosa	0	3	[8.0, 0.0, 1.0, 9.0, 9.0, 0.0, 1.0, 2.0]
58	MoeSQLmosa	1	3	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.0, 0.0, 2.0]
58	MoeSQLmosa	2	2	[17.65441278610192, 18.65441278610192, 18.65441278610192, 18.65441278610192, 18.65441278610192, 0.0, 1.0, 0.0]
58	MoeSQLmosa	3	4	[0.0, 1.0, 1.0, 0.0, 1.0, 2.0, 3.0, 2.0]
58	MoeSQLmosa	4	2	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 2.0, 3.0, 1.7976931348623156E306]
58	MOTGA	0	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]
59	MoeSQLmosa	0	1	[33.516151965603704, 0.0, 34.516151965603704, 34.516151965603704]
59	MoeSQLmosa	1	2	[0.0, 1.0, 0.0, 1.0]
59	MoeSQLmosa	2	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
59	MOTGA	0	4	[0.0, 0.0, 0.0, 0.0]
60	MoeSQLmosa	0	1	[1.0, 0.0]
60	MoeSQLmosa	1	1	[0.0, 13.8]
60	MOTGA	0	2	[0.0, 0.0]
61	MoeSQLmosa	0	1	[0.0, 1.0, 1.0, 1.0, 1.0]
61	MoeSQLmosa	1	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
61	MoeSQLmosa	2	1	[8.0, 9.0, 9.0, 0.0, 1.0]
61	MoeSQLmosa	3	1	[34.39238046575004, 0.0, 1.0, 35.39238046575004, 35.39238046575004]
61	MoeSQLmosa	4	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
61	MOTGA	0	5	[0.0, 0.0, 0.0, 0.0, 0.0]
62	MoeSQLmosa	0	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
62	MoeSQLmosa	1	1	[0.0, 1.0, 1.0, 1.0, 1.0]
62	MoeSQLmosa	2	1	[8.0, 0.0, 1.0, 9.0, 9.0]
62	MoeSQLmosa	3	1	[8.221020772269657, 9.221020772269657, 9.221020772269657, 0.0, 1.0]
62	MoeSQLmosa	4	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
62	MOTGA	0	5	[0.0, 0.0, 0.0, 0.0, 0.0]
63	MoeSQLmosa	0	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
63	MoeSQLmosa	1	1	[40.166666666666664, 41.166666666666664, 0.0, 1.0, 41.166666666666664, 41.166666666666664]
63	MoeSQLmosa	2	1	[8.0, 9.0, 9.0, 9.0, 0.0, 1.0]
63	MoeSQLmosa	3	1	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]
63	MoeSQLmosa	4	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
63	MoeSQLmosa	5	1	[19.0, 0.0, 20.0, 20.0, 20.0, 20.0]
63	MOTGA	0	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
64	MoeSQLmosa	0	2	[0.0, 0.0, 1.0, 1.0]
64	MoeSQLmosa	1	2	[8.0, 9.0, 0.0, 0.0]
64	MOTGA	0	4	[0.0, 0.0, 0.0, 0.0]
65	MoeSQLmosa	0	1	[0.0, 1.0, 1.0, 1.0, 1.0]
65	MoeSQLmosa	1	2	[8.0, 0.0, 1.0, 0.0, 1.0]
65	MoeSQLmosa	2	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
65	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
65	MOTGA	0	5	[0.0, 0.0, 0.0, 0.0, 0.0]
66	MoeSQLmosa	0	1	[8.90909090909091, 0.0, 1.0, 9.90909090909091, 9.90909090909091]
66	MoeSQLmosa	1	1	[0.0, 1.0, 1.0, 1.0, 1.0]
66	MoeSQLmosa	2	1	[8.0, 9.0, 9.0, 0.0, 1.0]
66	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
66	MoeSQLmosa	4	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
66	MOTGA	0	5	[0.0, 0.0, 0.0, 0.0, 0.0]
67	MoeSQLmosa	0	2	[0.0, 1.0, 1.0, 0.0, 1.0]
67	MoeSQLmosa	1	1	[35.0, 0.0, 1.0, 36.0, 36.0]
67	MoeSQLmosa	2	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
67	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
67	MOTGA	0	5	[0.0, 0.0, 0.0, 0.0, 0.0]
68	MoeSQLmosa	0	1	[1.0, 0.0, 1.0]
68	MoeSQLmosa	1	2	[0.0, 28.5, 0.0]
68	MOTGA	0	3	[0.0, 0.0, 0.0]
69	MoeSQLmosa	0	2	[0.0, 1.0, 0.0, 1.0]
69	MoeSQLmosa	1	1	[32.73266178266178, 0.0, 33.73266178266178, 33.73266178266178]
69	MoeSQLmosa	2	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
69	MOTGA	0	4	[0.0, 0.0, 0.0, 0.0]
70	MoeSQLmosa	0	1	[0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 1.0]
70	MoeSQLmosa	1	1	[31.178508326233093, 32.17850832623309, 32.17850832623309, 32.17850832623309, 0.0, 0.0, 1.0]
70	MoeSQLmosa	2	2	[32.37886118563009, 0.0, 28.98611111111111, 29.98611111111111, 2.0, 33.523809523809526, 35.523809523809526]
70	MoeSQLmosa	3	1	[8.0, 9.0, 0.0, 1.0, 10.0, 2.0, 1.0]
70	MoeSQLmosa	4	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 8.0, 1.0, 0.0]
70	MoeSQLmosa	5	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 2.0, 1.0]
70	MOTGA	0	4	[0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 37.523809523809526]
71	MoeSQLmosa	0	1	[1.0, 0.0, 1.0]
71	MoeSQLmosa	1	1	[0.0, 6.732054847996877, 1.0]
71	MoeSQLmosa	2	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0]
71	MOTGA	0	3	[0.0, 0.0, 0.0]
72	MoeSQLmosa	0	2	[0.0, 0.0, 1.0, 1.0]
72	MoeSQLmosa	1	1	[8.0, 9.0, 0.0, 1.0]
72	MoeSQLmosa	2	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
72	MOTGA	0	4	[0.0, 0.0, 0.0, 0.0]
73	MoeSQLmosa	0	2	[0.0, 1.0, 1.0, 1.0, 2.0, 2.0]
73	MoeSQLmosa	1	2	[21.75, 19.072596220204915, 22.75, 22.75, 21.75, 0.0]
73	MoeSQLmosa	2	2	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 2.0]
73	MoeSQLmosa	3	2	[8.0, 9.0, 0.0, 1.0, 10.0, 2.0]
73	MoeSQLmosa	4	2	[20.666666666666664, 1.0, 1.0, 1.0, 0.0, 0.0]
73	MoeSQLmosa	5	2	[32.75, 0.0, 33.75, 33.75, 34.75, 2.0]
73	MOTGA	0	4	[0.0, 1.0, 0.0, 0.0, 2.0, 2.0]
73	MOTGA	1	4	[20.666666666666664, 0.0, 1.0, 1.0, 0.0, 2.0]
74	MoeSQLmosa	0	2	[0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
74	MoeSQLmosa	1	1	[24.0, 0.0, 1.0, 25.0, 25.0, 25.0]
74	MoeSQLmosa	2	1	[1.7976931348623156E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 3.595386269724631E306, 0.0]
74	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306]
74	MoeSQLmosa	4	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
74	MOTGA	0	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
75	MoeSQLmosa	0	1	[0.0, 1.0, 1.0, 1.0, 1.0]
75	MoeSQLmosa	1	2	[7.0, 0.0, 1.0, 0.0, 1.0]
75	MoeSQLmosa	2	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
75	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
75	MOTGA	0	5	[0.0, 0.0, 0.0, 0.0, 0.0]
76	MoeSQLmosa	0	2	[8.0, 14.75, 1.0, 9.0, 8.0, 0.0]
76	MoeSQLmosa	1	2	[8.0, 0.0, 1.0, 9.0, 10.0, 2.0]
76	MoeSQLmosa	2	2	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0]
76	MoeSQLmosa	3	2	[0.0, 1.0, 1.0, 1.0, 2.0, 2.0]
76	MoeSQLmosa	4	2	[15.75, 1.0, 1.0, 1.0, 0.0, 0.0]
76	MoeSQLmosa	5	2	[15.8, 16.8, 16.8, 0.0, 17.8, 2.0]
76	MOTGA	0	4	[0.0, 0.0, 0.0, 1.0, 2.0, 2.0]
76	MOTGA	1	4	[15.75, 1.0, 1.0, 0.0, 0.0, 2.0]
77	MoeSQLmosa	0	1	[8.0, 0.0, 1.0, 9.0, 9.0, 9.0, 9.0]
77	MoeSQLmosa	1	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
77	MoeSQLmosa	2	1	[36.0, 37.0, 37.0, 0.0, 1.0, 37.0, 37.0]
77	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
77	MoeSQLmosa	4	2	[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]
77	MoeSQLmosa	5	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
77	MOTGA	0	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
78	MoeSQLmosa	0	1	[8.0, 9.0, 9.0, 0.0, 1.0]
78	MoeSQLmosa	1	1	[30.597975259759796, 0.0, 1.0, 31.597975259759796, 31.597975259759796]
78	MoeSQLmosa	2	1	[0.0, 1.0, 1.0, 1.0, 1.0]
78	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
78	MoeSQLmosa	4	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
78	MOTGA	0	5	[0.0, 0.0, 0.0, 0.0, 0.0]
79	MoeSQLmosa	0	1	[8.0, 9.0, 0.0, 1.0]
79	MoeSQLmosa	1	1	[0.0, 1.0, 1.0, 1.0]
79	MoeSQLmosa	2	1	[32.19541813504895, 0.0, 33.19541813504895, 33.19541813504895]
79	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
79	MOTGA	0	4	[0.0, 0.0, 0.0, 0.0]
80	MoeSQLmosa	0	2	[8.0, 9.0, 0.0, 0.0, 9.0, 9.0]
80	MoeSQLmosa	1	1	[8.0, 9.0, 9.0, 9.0, 0.0, 1.0]
80	MoeSQLmosa	2	1	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]
80	MoeSQLmosa	3	1	[5.0, 0.0, 6.0, 6.0, 6.0, 6.0]
80	MoeSQLmosa	4	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
80	MOTGA	0	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
81	MoeSQLmosa	0	3	[0.0, 1.0, 0.0, 0.0]
81	MoeSQLmosa	1	1	[33.29944949539476, 0.0, 34.29944949539476, 34.29944949539476]
81	MOTGA	0	4	[0.0, 0.0, 0.0, 0.0]
82	MoeSQLmosa	0	1	[8.0, 0.0, 1.0, 9.0, 21.384084084084083, 10.0, 8.0, 9.0]
82	MoeSQLmosa	1	2	[13.114041377707421, 14.114041377707421, 0.0, 0.0, 25.76959214503172, 1.0, 13.114041377707421, 1.0]
82	MoeSQLmosa	2	1	[0.0, 1.0, 1.0, 1.0, 13.611211362093904, 2.0, 0.0, 1.0]
82	MoeSQLmosa	3	1	[0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 25.145537694013306, 2.0]
82	MoeSQLmosa	4	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
82	MoeSQLmosa	5	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
82	MOTGA	0	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
83	MoeSQLmosa	0	2	[8.0, 0.0, 0.0, 1.0]
83	MoeSQLmosa	1	1	[0.0, 1.0, 1.0, 1.0]
83	MoeSQLmosa	2	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
83	MOTGA	0	4	[0.0, 0.0, 0.0, 0.0]
84	MoeSQLmosa	0	1	[1.0, 0.0]
84	MoeSQLmosa	1	1	[0.0, 27.0]
84	MOTGA	0	2	[0.0, 0.0]
85	MoeSQLmosa	0	1	[5.0, 0.0, 1.0, 6.0, 6.0, 6.0, 6.0]
85	MoeSQLmosa	1	1	[17.104952237305177, 18.104952237305177, 18.104952237305177, 18.104952237305177, 18.104952237305177, 0.0, 1.0]
85	MoeSQLmosa	2	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
85	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
85	MoeSQLmosa	4	1	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
85	MoeSQLmosa	5	1	[8.0, 9.0, 9.0, 0.0, 1.0, 9.0, 9.0]
85	MoeSQLmosa	6	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
85	MOTGA	0	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
86	MoeSQLmosa	0	1	[0.0, 6.857142857142858]
86	MoeSQLmosa	1	1	[1.0, 0.0]
86	MOTGA	0	2	[0.0, 0.0]
87	MoeSQLmosa	0	2	[0.0, 1.0, 1.0, 0.0, 1.0]
87	MoeSQLmosa	1	1	[8.0, 0.0, 1.0, 9.0, 9.0]
87	MoeSQLmosa	2	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
87	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
87	MOTGA	0	5	[0.0, 0.0, 0.0, 0.0, 0.0]
88	MoeSQLmosa	0	1	[8.0, 9.0, 9.0, 0.0, 1.0]
88	MoeSQLmosa	1	1	[0.0, 1.0, 1.0, 1.0, 1.0]
88	MoeSQLmosa	2	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
88	MoeSQLmosa	3	2	[33.25272025272025, 0.0, 0.0, 34.25272025272025, 34.25272025272025]
88	MOTGA	0	5	[0.0, 0.0, 0.0, 0.0, 0.0]
89	MoeSQLmosa	0	3	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0]
