Query Number	Algorithm	Runtime	Coverage	TotalPath	Distance	Generations	Number Individual	Exceptions
52	MoeSQLmosa	15	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
52	MOTGA	7	4	4	[0.0, 0.0, 0.0, 0.0]	0	32	
53	MoeSQLmosa	8	2	2	[0.0, 0.0]	0	100	
53	MOTGA	1	2	2	[0.0, 0.0]	0	11	
54	MoeSQLmosa	93	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	5	329	
54	MOTGA	44	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	200	
55	MoeSQLmosa	49	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
55	MOTGA	18	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
56	MoeSQLmosa	17	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
56	MOTGA	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
57	MoeSQLmosa	18	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
57	MOTGA	50	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	199	
58	MoeSQLmosa	31	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
58	MOTGA	104	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]	5	129	
59	MoeSQLmosa	11	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
59	MOTGA	5	4	4	[0.0, 0.0, 0.0, 0.0]	0	33	
60	MoeSQLmosa	24	2	2	[0.0, 0.0]	0	100	
60	MOTGA	3	2	2	[0.0, 0.0]	0	11	
61	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
61	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
62	MoeSQLmosa	18	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
62	MOTGA	36	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
63	MoeSQLmosa	11	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
63	MOTGA	13	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	109	
64	MoeSQLmosa	9	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
64	MOTGA	4	4	4	[0.0, 0.0, 0.0, 0.0]	0	21	
65	MoeSQLmosa	22	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
65	MOTGA	17	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
66	MoeSQLmosa	13	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
66	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
67	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
67	MOTGA	5	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
68	MoeSQLmosa	4	3	3	[0.0, 0.0, 0.0]	0	100	
68	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	15	
69	MoeSQLmosa	19	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
69	MOTGA	6	4	4	[0.0, 0.0, 0.0, 0.0]	0	33	
70	MoeSQLmosa	41	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
70	MOTGA	168	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 37.523809523809526]	3	197	
71	MoeSQLmosa	14	3	3	[0.0, 0.0, 0.0]	0	100	
71	MOTGA	4	3	3	[0.0, 0.0, 0.0]	0	24	
72	MoeSQLmosa	16	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
72	MOTGA	5	4	4	[0.0, 0.0, 0.0, 0.0]	0	32	
73	MoeSQLmosa	63	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
73	MOTGA	21	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 2.0]	2	81	
74	MoeSQLmosa	35	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	148	
74	MOTGA	19	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	88	
75	MoeSQLmosa	13	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
75	MOTGA	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
76	MoeSQLmosa	35	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
76	MOTGA	24	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 2.0]	2	81	
77	MoeSQLmosa	21	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	147	
77	MOTGA	17	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	125	
78	MoeSQLmosa	16	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
78	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
79	MoeSQLmosa	14	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
79	MOTGA	7	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
80	MoeSQLmosa	11	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
80	MOTGA	13	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	88	
81	MoeSQLmosa	12	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
81	MOTGA	5	4	4	[0.0, 0.0, 0.0, 0.0]	0	21	
82	MoeSQLmosa	28	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
82	MOTGA	811	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	617	
83	MoeSQLmosa	14	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
83	MOTGA	8	4	4	[0.0, 0.0, 0.0, 0.0]	0	36	
84	MoeSQLmosa	19	2	2	[0.0, 0.0]	0	100	
84	MOTGA	1	2	2	[0.0, 0.0]	0	11	
85	MoeSQLmosa	70	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	148	
85	MOTGA	39	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
86	MoeSQLmosa	9	2	2	[0.0, 0.0]	0	100	
86	MOTGA	1	2	2	[0.0, 0.0]	0	11	
87	MoeSQLmosa	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
87	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
88	MoeSQLmosa	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
88	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
89	MoeSQLmosa	389	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	8	500	
89	MOTGA	147	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0]	8	176	
90	MoeSQLmosa	24	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
90	MOTGA	12	4	4	[0.0, 0.0, 0.0, 0.0]	0	32	
91	MoeSQLmosa	28	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
91	MOTGA	20	5	5	[0.0, 0.0, 0.0, 0.0, 2.0]	4	64	
92	MoeSQLmosa	1231	13	13	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	19	1050	
92	MOTGA	2702	13	13	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]	10	329	
93	MoeSQLmosa	14	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
93	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
94	MoeSQLmosa	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
94	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
95	MoeSQLmosa	8	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
95	MOTGA	4	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
96	MoeSQLmosa	14	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
96	MOTGA	15	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	125	
97	MoeSQLmosa	13	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
97	MOTGA	16	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	109	
98	MoeSQLmosa	9	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
98	MOTGA	4	4	4	[0.0, 0.0, 0.0, 0.0]	0	33	
99	MoeSQLmosa	11	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
99	MOTGA	5	4	4	[0.0, 0.0, 0.0, 0.0]	0	32	
100	MoeSQLmosa	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
100	MOTGA	45	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
101	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
101	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
102	MoeSQLmosa	29	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
102	MOTGA	22	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 2.0]	2	80	
103	MoeSQLmosa	8	2	2	[0.0, 0.0]	0	100	
103	MOTGA	1	2	2	[0.0, 0.0]	0	5	
104	MoeSQLmosa	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
104	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
105	MoeSQLmosa	27	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	148	
105	MOTGA	17	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
106	MoeSQLmosa	50	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
106	MOTGA	25	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 2.0]	2	83	
107	MoeSQLmosa	77	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	7	429	
107	MOTGA	18	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
108	MoeSQLmosa	38	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
108	MOTGA	8	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
109	MoeSQLmosa	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
109	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
110	MoeSQLmosa	13	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
110	MOTGA	7	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
111	MoeSQLmosa	46	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
111	MOTGA	6	4	4	[0.0, 0.0, 0.0, 0.0]	0	32	
112	MoeSQLmosa	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
112	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
113	MoeSQLmosa	7	2	2	[0.0, 0.0]	0	100	
113	MOTGA	1	2	2	[0.0, 0.0]	0	11	
114	MoeSQLmosa	1718	19	19	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	28	1500	
114	MOTGA	964	19	19	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0]	13	472	
115	MoeSQLmosa	45	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
115	MOTGA	249	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0]	6	168	
116	MoeSQLmosa	139	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	12	661	
116	MOTGA	228	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	470	
117	MoeSQLmosa	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
117	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
118	MoeSQLmosa	22	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
118	MOTGA	12	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
119	MoeSQLmosa	29	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	147	
119	MOTGA	26	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	95	
120	MoeSQLmosa	4	3	3	[0.0, 0.0, 0.0]	0	100	
120	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	24	
121	MoeSQLmosa	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
121	MOTGA	34	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
122	MoeSQLmosa	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
122	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
123	MoeSQLmosa	9	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
123	MOTGA	4	4	4	[0.0, 0.0, 0.0, 0.0]	0	33	
124	MoeSQLmosa	85	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	236	
124	MOTGA	35	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
125	MoeSQLmosa	13	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
125	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
126	MoeSQLmosa	9	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
126	MOTGA	5	4	4	[0.0, 0.0, 0.0, 0.0]	0	32	
127	MoeSQLmosa	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
127	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
128	MoeSQLmosa	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
128	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	43	
129	MoeSQLmosa	1800486	9	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]	92552	4627700	
129	MOTGA	1	9	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]	0	1	
130	MoeSQLmosa	1882	13	13	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	26	1400	
130	MOTGA	2798	13	13	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0]	11	356	
131	MoeSQLmosa	22	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
131	MOTGA	34	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	134	
132	MoeSQLmosa	17	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
132	MOTGA	13	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
133	MoeSQLmosa	25	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
133	MOTGA	5	4	4	[0.0, 0.0, 0.0, 0.0]	0	32	
134	MoeSQLmosa	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
134	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
135	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
135	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
136	MoeSQLmosa	23	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
136	MOTGA	13	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	2	46	
137	MoeSQLmosa	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
137	MOTGA	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
138	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
138	MOTGA	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	46	
139	MoeSQLmosa	14	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
139	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
140	MoeSQLmosa	24	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	148	
140	MOTGA	33	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
141	MoeSQLmosa	14	2	2	[0.0, 0.0]	0	100	
141	MOTGA	1	2	2	[0.0, 0.0]	0	11	
142	MoeSQLmosa	10	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
142	MOTGA	5	4	4	[0.0, 0.0, 0.0, 0.0]	0	33	
