Query Number	Algorithm	SolutionNumber	Size	Distance
1	MOTGA	1	6	[6.944444444444445, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 6.944444444444445, 6.944444444444445, 2.0, 6.944444444444445, 6.944444444444445, 2.0, 6.944444444444445, 2.0, 4.0, 6.944444444444445, 6.944444444444445, 2.0, 1.0, 6.944444444444445, 2.0, 4.0, 6.944444444444445, 6.944444444444445, 2.0, 1.0]
1	MOTGA	2	7	[20.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 0.0, 2.0, 3.0, 0.0, 5.0, 2.0, 4.0, 3.0, 4.0, 2.0, 1.0, 0.0, 3.595386269724631E306, 4.0, 20.0, 20.0, 1.0, 0.0]
1	MOTGA	3	8	[1.7976931348623156E306, 1.0, 1.0, 0.0, 2.0, 3.0, 2.0, 2.0, 3.0, 0.0, 1.0, 0.0, 2.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0]
1	MOTGA	4	10	[0.5, 0.0, 1.0, 1.0, 2.0, 3.0, 2.0, 0.0, 1.0, 2.0, 14.0, 15.0, 0.0, 17.0, 2.0, 6.0, 15.0, 16.0, 2.0, 1.0, 17.0, 2.0, 6.0, 15.0, 16.0, 2.0, 1.0]
1	MOTGA	5	8	[15.666666666666668, 1.0, 1.0, 1.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 5.0, 2.0, 6.0, 0.0, 0.0, 0.0, 1.0, 15.666666666666668, 2.0, 4.0, 15.666666666666668, 15.666666666666668, 2.0, 1.0]
1	MOTGA	6	7	[20.0, 8.0, 12.0, 13.0, 20.0, 21.0, 0.0, 6.907407407407407, 6.907407407407407, 0.0, 6.907407407407407, 6.907407407407407, 0.0, 6.907407407407407, 0.0, 0.0, 6.907407407407407, 6.907407407407407, 2.0, 1.0, 6.907407407407407, 4.0, 0.0, 6.907407407407407, 6.907407407407407, 2.0, 1.0]
1	MOTGA	7	14	[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 1.0, 2.0, 5.0, 2.0, 4.0, 3.0, 4.0, 2.0, 0.0, 5.0, 2.0, 8.0, 0.0, 0.0, 2.0, 1.0]
2	MoeSQLmosa	0	4	[13.666666666666666, 8.0, 1.0, 8.0, 9.0, 0.0, 13.666666666666666, 13.666666666666666, 2.0, 13.666666666666666, 13.666666666666666, 0.0, 13.666666666666666, 13.666666666666666, 0.0, 13.666666666666666, 0.0, 3.0]
2	MoeSQLmosa	1	4	[1.0, 22.5, 1.0, 1.7976931348623156E306, 1.0, 0.0, 22.5, 22.5, 0.0, 22.5, 22.5, 0.0, 22.5, 22.5, 0.0, 22.5, 1.0, 2.0]
2	MoeSQLmosa	2	4	[1.0, 4.888888888888889, 1.0, 15.751839826839829, 1.0, 0.0, 4.888888888888889, 4.888888888888889, 2.0, 4.888888888888889, 4.888888888888889, 0.0, 4.888888888888889, 4.888888888888889, 0.0, 4.888888888888889, 0.0, 3.0]
2	MoeSQLmosa	3	5	[1.0, 42.441705815457205, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 0.0, 0.0, 3.0]
2	MoeSQLmosa	4	4	[1.0, 4.833333333333334, 1.0, 2.0, 3.0, 2.0, 0.0, 1.0, 0.0, 4.833333333333334, 4.833333333333334, 2.0, 4.833333333333334, 4.833333333333334, 2.0, 4.833333333333334, 2.0, 3.0]
2	MoeSQLmosa	5	4	[1.0, 1.7976931348623156E306, 1.0, 1.0, 0.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 2.0, 3.0]
2	MoeSQLmosa	6	4	[1.0, 0.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 4.0, 2.0, 3.0]
2	MoeSQLmosa	7	4	[1.0, 16.0, 1.0, 0.0, 1.0, 0.0, 16.0, 16.0, 2.0, 16.0, 16.0, 2.0, 16.0, 16.0, 2.0, 16.0, 2.0, 3.0]
2	MoeSQLmosa	8	5	[0.0, 8.0, 1.0, 10.0, 11.0, 2.0, 10.0, 11.0, 0.0, 10.0, 11.0, 2.0, 10.0, 11.0, 2.0, 12.0, 2.0, 3.0]
2	MoeSQLmosa	9	5	[1.0, 1.7976931348623156E306, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 0.0, 1.0, 0.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 2.0, 3.0]
2	MoeSQLmosa	10	5	[1.0, 1.7976931348623156E306, 1.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 1.0, 0.0, 0.0, 1.7976931348623156E306, 2.0, 3.0]
2	MoeSQLmosa	11	5	[1.0, 16.88888888888889, 1.0, 2.0, 3.0, 0.0, 1.0, 2.0, 1.0, 0.0, 1.0, 0.0, 16.88888888888889, 16.88888888888889, 2.0, 16.88888888888889, 2.0, 3.0]
2	MoeSQLmosa	12	6	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 2.0, 3.0]
2	MoeSQLmosa	13	5	[1.0, 1.7976931348623156E306, 1.0, 2.0, 3.0, 2.0, 1.0, 0.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 2.0, 3.0]
2	MoeSQLmosa	14	4	[1.0, 15.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 0.0, 1.0, 0.0, 15.0, 2.0, 3.0]
2	MoeSQLmosa	15	4	[1.0, 15.287345257931896, 1.0, 2.0, 3.0, 2.0, 7.5, 1.0, 0.0, 15.287345257931896, 15.287345257931896, 0.0, 15.287345257931896, 15.287345257931896, 0.0, 15.287345257931896, 3.0, 0.0]
2	MOTGA	0	4	[1.0, 4.833333333333334, 1.0, 2.0, 3.0, 2.0, 0.0, 1.0, 0.0, 4.833333333333334, 4.833333333333334, 2.0, 4.833333333333334, 4.833333333333334, 2.0, 4.833333333333334, 2.0, 3.0]
2	MOTGA	1	11	[0.0, 0.0, 0.0, 2.0, 3.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 4.0, 2.0, 3.0]
2	MOTGA	2	6	[1.0, 19.666666666666664, 1.0, 0.0, 1.0, 0.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 0.0, 2.0, 3.0]
2	MOTGA	3	8	[1.0, 1.875, 1.0, 1.0, 0.0, 0.0, 2.0, 3.0, 2.0, 0.0, 1.0, 2.0, 0.0, 1.0, 0.0, 1.875, 2.0, 3.0]
3	MoeSQLmosa	0	7	[13.0, 8.0, 9.0, 5.0, 6.0, 13.0, 14.0, 0.0, 18.34602362366054, 18.34602362366054, 0.0, 18.34602362366054, 18.34602362366054, 0.0, 18.34602362366054, 0.0, 4.0, 18.34602362366054, 18.34602362366054, 0.0, 2.0, 18.34602362366054, 23.88235294117647, 4.0, 18.34602362366054, 18.34602362366054, 0.0, 1.0]
3	MoeSQLmosa	1	6	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 20.273116991129417, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 11.941176470588236, 11.941176470588236, 0.0, 11.941176470588236, 11.941176470588236, 0.0, 11.941176470588236, 42.02564102564103, 4.0, 11.941176470588236, 11.941176470588236, 0.0, 1.0, 11.941176470588236, 0.0, 4.0, 11.941176470588236, 11.941176470588236, 2.0, 1.0]
3	MoeSQLmosa	2	6	[40.88299576240753, 8.0, 9.0, 32.88299576240753, 33.88299576240753, 40.88299576240753, 41.88299576240753, 0.0, 14.75, 14.75, 0.0, 14.75, 14.75, 0.0, 14.75, 17.0, 4.0, 14.75, 14.75, 0.0, 1.0, 14.75, 1.0, 3.0, 14.75, 14.75, 1.0, 0.0]
3	MoeSQLmosa	3	6	[29.61106627290838, 11.941176470588236, 1.0, 30.61106627290838, 30.61106627290838, 29.61106627290838, 30.61106627290838, 0.0, 11.941176470588236, 11.941176470588236, 0.0, 11.941176470588236, 11.941176470588236, 0.0, 11.941176470588236, 3.595386269724631E306, 4.0, 11.941176470588236, 11.941176470588236, 1.0, 0.0, 11.941176470588236, 23.68734432234432, 4.0, 11.941176470588236, 11.941176470588236, 0.0, 1.0]
3	MoeSQLmosa	4	6	[12.867521367521368, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 0.0, 3.595386269724631E306, 4.0, 12.867521367521368, 12.867521367521368, 1.0, 0.0, 12.867521367521368, 2.0, 4.0, 12.867521367521368, 12.867521367521368, 2.0, 1.0]
3	MoeSQLmosa	5	6	[5.393079404586947E306, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 5.0, 2.0, 4.0, 3.0, 4.0, 2.0, 1.0, 0.0, 3.0, 1.0, 5.393079404586947E306, 5.393079404586947E306, 0.0, 1.0]
3	MoeSQLmosa	6	6	[1.7976931348623156E306, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 5.0, 2.0, 4.0, 0.0, 1.0, 1.0, 0.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0]
3	MoeSQLmosa	7	6	[25.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 5.0, 2.0, 4.0, 3.0, 4.0, 2.0, 1.0, 5.0, 2.0, 4.0, 0.0, 1.0, 0.0, 1.0]
3	MoeSQLmosa	8	6	[8.833333333333334, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 0.0, 1.0, 0.0, 8.833333333333334, 2.0, 4.0, 8.833333333333334, 8.833333333333334, 2.0, 1.0, 8.833333333333334, 2.0, 4.0, 8.833333333333334, 8.833333333333334, 2.0, 1.0]
3	MoeSQLmosa	9	6	[11.941176470588236, 0.0, 1.0, 12.941176470588236, 12.941176470588236, 12.941176470588236, 13.941176470588236, 1.0, 13.941176470588236, 14.941176470588236, 2.0, 13.941176470588236, 14.941176470588236, 2.0, 16.941176470588236, 2.0, 4.0, 14.941176470588236, 15.941176470588236, 2.0, 1.0, 16.941176470588236, 2.0, 4.0, 14.941176470588236, 15.941176470588236, 2.0, 1.0]
3	MoeSQLmosa	10	6	[1.7976931348623156E306, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0]
3	MoeSQLmosa	11	6	[0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 5.0, 2.0, 4.0, 3.0, 4.0, 2.0, 1.0, 5.0, 2.0, 4.0, 3.0, 4.0, 2.0, 1.0]
3	MoeSQLmosa	12	6	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0]
3	MoeSQLmosa	13	6	[0.5, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.5, 0.5, 2.0, 0.5, 0.5, 2.0, 0.5, 2.0, 4.0, 0.5, 0.5, 2.0, 1.0, 0.5, 2.0, 4.0, 0.5, 0.5, 2.0, 1.0]
3	MoeSQLmosa	14	6	[1.7976931348623156E306, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 5.0, 2.0, 4.0, 1.0, 0.0, 0.0, 1.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0]
3	MoeSQLmosa	15	6	[30.804321161929856, 8.0, 9.0, 22.804321161929856, 23.804321161929856, 30.804321161929856, 31.804321161929856, 0.0, 5.0, 5.0, 0.0, 5.0, 5.0, 0.0, 5.0, 4.0, 0.0, 5.0, 5.0, 2.0, 1.0, 5.0, 34.0, 4.0, 5.0, 5.0, 0.0, 1.0]
3	MoeSQLmosa	16	7	[1.7976931348623156E306, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 0.0, 1.0, 0.0, 0.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0]
3	MoeSQLmosa	17	7	[1.7976931348623156E306, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 1.0, 0.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0]
3	MoeSQLmosa	18	7	[8.0, 9.0, 9.0, 0.0, 1.0, 10.0, 11.0, 2.0, 10.0, 11.0, 2.0, 10.0, 11.0, 0.0, 13.0, 2.0, 4.0, 11.0, 12.0, 2.0, 1.0, 13.0, 2.0, 4.0, 11.0, 12.0, 2.0, 1.0]
3	MoeSQLmosa	19	6	[31.976291195630818, 8.0, 9.0, 23.976291195630818, 24.976291195630818, 31.976291195630818, 32.97629119563082, 0.0, 5.410065567960305, 5.410065567960305, 0.0, 5.410065567960305, 5.410065567960305, 0.0, 5.410065567960305, 1.0, 3.0, 5.410065567960305, 5.410065567960305, 1.0, 0.0, 5.410065567960305, 4.0, 0.0, 5.410065567960305, 5.410065567960305, 2.0, 1.0]
3	MoeSQLmosa	20	7	[7.888888888888889, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 0.0, 1.0, 0.0, 7.888888888888889, 7.888888888888889, 0.0, 7.888888888888889, 2.0, 4.0, 7.888888888888889, 7.888888888888889, 2.0, 1.0, 7.888888888888889, 2.0, 4.0, 7.888888888888889, 7.888888888888889, 2.0, 1.0]
3	MoeSQLmosa	21	6	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0]
3	MoeSQLmosa	22	6	[1.7976931348623156E306, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 5.0, 2.0, 4.0, 3.0, 4.0, 2.0, 1.0, 5.0, 2.0, 4.0, 1.0, 0.0, 0.0, 1.0]
3	MOTGA	0	6	[12.867521367521368, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 0.0, 3.595386269724631E306, 4.0, 12.867521367521368, 12.867521367521368, 1.0, 0.0, 12.867521367521368, 2.0, 4.0, 12.867521367521368, 12.867521367521368, 2.0, 1.0]
3	MOTGA	1	10	[0.0, 1.0, 1.0, 1.0, 0.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 5.0, 2.0, 6.0, 3.0, 4.0, 2.0, 1.0, 0.0, 2.0, 6.0, 1.0, 0.0, 2.0, 1.0]
3	MOTGA	2	21	[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 5.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 5.0, 2.0, 0.0, 0.0, 1.0, 2.0, 1.0]
4	MoeSQLmosa	0	2	[0.0, 0.0, 1.0, 1.0, 1.0]
4	MoeSQLmosa	1	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
4	MoeSQLmosa	2	1	[8.0, 9.0, 9.0, 0.0, 1.0]
4	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
4	MOTGA	0	5	[0.0, 0.0, 0.0, 0.0, 0.0]
5	MoeSQLmosa	0	1	[15.968865740952634, 0.0, 16.968865740952634, 16.968865740952634]
5	MoeSQLmosa	1	1	[8.0, 9.0, 0.0, 1.0]
5	MoeSQLmosa	2	1	[0.0, 1.0, 1.0, 1.0]
5	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
5	MOTGA	0	4	[0.0, 0.0, 0.0, 0.0]
6	MoeSQLmosa	0	2	[1.0, 32.69678752149112, 1.0, 0.0, 0.0, 3.0]
6	MoeSQLmosa	1	2	[1.0, 0.0, 1.0, 4.0, 2.0, 3.0]
6	MoeSQLmosa	2	2	[0.0, 8.0, 1.0, 12.0, 2.0, 3.0]
6	MoeSQLmosa	3	2	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 2.0, 3.0]
