Query Number	Algorithm	Runtime	Coverage	TotalPath	Distance	Generations	Number Individual	Exceptions
94	MOTGA	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
95	MoeSQLmosa	9	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
95	MOTGA	4	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
96	MoeSQLmosa	11	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
96	MOTGA	19	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	134	
97	MoeSQLmosa	16	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
97	MOTGA	15	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	109	
98	MoeSQLmosa	9	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
98	MOTGA	5	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
99	MoeSQLmosa	11	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
99	MOTGA	5	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
100	MoeSQLmosa	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
100	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
101	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
101	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
102	MoeSQLmosa	28	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
102	MOTGA	28	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	91	
103	MoeSQLmosa	7	2	2	[0.0, 0.0]	0	100	
103	MOTGA	0	2	2	[0.0, 0.0]	0	5	
104	MoeSQLmosa	14	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
104	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
105	MoeSQLmosa	16	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
105	MOTGA	17	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
106	MoeSQLmosa	25	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
106	MOTGA	22	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	84	
107	MoeSQLmosa	53	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	6	386	
107	MOTGA	14	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
108	MoeSQLmosa	18	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
108	MOTGA	8	4	4	[0.0, 0.0, 0.0, 0.0]	0	24	
109	MoeSQLmosa	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
109	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
110	MoeSQLmosa	9	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
110	MOTGA	4	4	4	[0.0, 0.0, 0.0, 0.0]	0	22	
111	MoeSQLmosa	10	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
111	MOTGA	7	4	4	[0.0, 0.0, 0.0, 0.0]	0	36	
112	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
112	MOTGA	5	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
113	MoeSQLmosa	7	2	2	[0.0, 0.0]	0	100	
113	MOTGA	1	2	2	[0.0, 0.0]	0	11	
114	MoeSQLmosa	3330	19	19	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	49	2550	
114	MOTGA	1866	19	19	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	15	598	
115	MoeSQLmosa	56	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
115	MOTGA	145	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0]	6	120	
116	MoeSQLmosa	67	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4	292	
116	MOTGA	103	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	520	
117	MoeSQLmosa	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
117	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	40	
118	MoeSQLmosa	19	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
118	MOTGA	11	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
119	MoeSQLmosa	56	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4	292	
119	MOTGA	13	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	87	
120	MoeSQLmosa	10	3	3	[0.0, 0.0, 0.0]	0	100	
120	MOTGA	1	3	3	[0.0, 0.0, 0.0]	0	15	
121	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
121	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
122	MoeSQLmosa	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
122	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
123	MoeSQLmosa	10	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
123	MOTGA	8	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
124	MoeSQLmosa	32	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
124	MOTGA	42	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	134	
125	MoeSQLmosa	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
125	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
126	MoeSQLmosa	7	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
126	MOTGA	5	4	4	[0.0, 0.0, 0.0, 0.0]	0	33	
127	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
127	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
128	MoeSQLmosa	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
128	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
129	MoeSQLmosa	1800153	9	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]	118050	5902600	
129	MOTGA	17	9	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 2.0]	0	1	
130	MoeSQLmosa	1235	13	13	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	20	1100	
130	MOTGA	2792	13	13	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0]	11	368	
131	MoeSQLmosa	33	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	192	
131	MOTGA	27	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
132	MoeSQLmosa	16	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
132	MOTGA	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
133	MoeSQLmosa	8	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
133	MOTGA	6	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
134	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
134	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
135	MoeSQLmosa	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
135	MOTGA	5	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
136	MoeSQLmosa	30	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
136	MOTGA	11	5	5	[0.0, 0.0, 0.0, 0.0, 2.0]	1	39	
137	MoeSQLmosa	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
137	MOTGA	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
138	MoeSQLmosa	40	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
138	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
139	MoeSQLmosa	13	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
139	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
140	MoeSQLmosa	48	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	244	
140	MOTGA	22	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
141	MoeSQLmosa	14	2	2	[0.0, 0.0]	0	100	
141	MOTGA	1	2	2	[0.0, 0.0]	0	11	
142	MoeSQLmosa	9	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
142	MOTGA	6	4	4	[0.0, 0.0, 0.0, 0.0]	0	36	
