Query Number	Algorithm	SolutionNumber	Size	Distance
1	MOTGA	2	7	[20.167195304695305, 1.0, 1.0, 1.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 2.0, 3.0, 0.0, 5.0, 2.0, 4.0, 3.0, 4.0, 2.0, 1.0, 0.0, 41.59888888888889, 4.0, 20.167195304695305, 20.167195304695305, 0.0, 1.0]
1	MOTGA	3	24	[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0, 0.0, 2.0, 5.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 10.0, 1.0, 0.0, 2.0, 2.0]
2	MoeSQLmosa	0	4	[1.0, 19.833333333333332, 1.0, 22.0, 1.0, 0.0, 19.833333333333332, 19.833333333333332, 0.0, 19.833333333333332, 19.833333333333332, 0.0, 19.833333333333332, 19.833333333333332, 0.0, 19.833333333333332, 0.0, 3.0]
2	MoeSQLmosa	1	4	[1.0, 34.61333529766005, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 0.0, 0.0, 3.0]
2	MoeSQLmosa	2	4	[1.0, 16.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 0.0, 1.0, 0.0, 16.0, 16.0, 2.0, 16.0, 2.0, 3.0]
2	MoeSQLmosa	3	5	[1.0, 0.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 4.0, 2.0, 3.0]
2	MoeSQLmosa	4	4	[1.0, 19.75, 1.0, 2.0, 3.0, 2.0, 0.0, 1.0, 0.0, 19.75, 19.75, 2.0, 19.75, 19.75, 2.0, 19.75, 2.0, 3.0]
2	MoeSQLmosa	5	5	[1.0, 1.7976931348623156E306, 1.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 1.0, 0.0, 0.0, 1.7976931348623156E306, 2.0, 3.0]
2	MoeSQLmosa	6	4	[1.0, 16.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 0.0, 1.0, 0.0, 16.0, 2.0, 3.0]
2	MoeSQLmosa	7	4	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 2.0, 3.0]
2	MoeSQLmosa	8	4	[0.0, 8.0, 1.0, 10.0, 11.0, 2.0, 10.0, 11.0, 2.0, 10.0, 11.0, 2.0, 10.0, 11.0, 2.0, 12.0, 2.0, 3.0]
2	MoeSQLmosa	9	4	[1.0, 15.0, 1.0, 0.0, 1.0, 0.0, 15.0, 15.0, 2.0, 15.0, 15.0, 2.0, 15.0, 15.0, 2.0, 15.0, 2.0, 3.0]
2	MoeSQLmosa	10	4	[1.0, 1.7976931348623156E306, 1.0, 2.0, 3.0, 2.0, 1.0, 0.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 2.0, 3.0]
2	MoeSQLmosa	11	4	[1.0, 1.7976931348623156E306, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 1.0, 0.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 2.0, 3.0]
2	MoeSQLmosa	12	5	[1.0, 1.7976931348623156E306, 1.0, 1.0, 0.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 2.0, 3.0]
2	MoeSQLmosa	13	4	[1.0, 5.0, 1.0, 22.5, 1.0, 0.0, 5.0, 5.0, 2.0, 5.0, 5.0, 0.0, 5.0, 5.0, 2.0, 5.0, 3.0, 0.0]
2	MOTGA	0	4	[1.0, 1.7976931348623156E306, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 1.0, 0.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 2.0, 3.0]
2	MOTGA	1	4	[1.0, 16.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 0.0, 1.0, 0.0, 16.0, 2.0, 3.0]
2	MOTGA	2	4	[1.0, 34.61333529766005, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 0.0, 0.0, 3.0]
2	MOTGA	3	6	[1.0, 22.5, 1.0, 2.0, 3.0, 0.0, 2.0, 3.0, 0.0, 0.0, 1.0, 0.0, 22.5, 22.5, 2.0, 22.5, 2.0, 0.0]
2	MOTGA	4	9	[1.0, 0.0, 1.0, 1.0, 0.0, 2.0, 0.0, 1.0, 0.0, 2.0, 3.0, 0.0, 1.0, 0.0, 0.0, 4.0, 2.0, 3.0]
2	MOTGA	5	8	[0.0, 1.7976931348623156E306, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 10.0, 11.0, 2.0, 10.0, 11.0, 2.0, 12.0, 2.0, 3.0]
3	MoeSQLmosa	0	7	[1.7976931348623156E306, 1.7976931348623156E306, 8.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 9.9, 9.9, 0.0, 9.9, 9.9, 0.0, 9.9, 35.0, 4.0, 9.9, 9.9, 0.0, 1.0, 9.9, 0.0, 4.0, 9.9, 9.9, 2.0, 2.0]
3	MoeSQLmosa	1	6	[21.793832093832094, 8.833333333333332, 1.0, 22.793832093832094, 22.793832093832094, 21.793832093832094, 22.793832093832094, 0.0, 8.833333333333332, 8.833333333333332, 0.0, 8.833333333333332, 8.833333333333332, 0.0, 8.833333333333332, 0.0, 4.0, 8.833333333333332, 8.833333333333332, 2.0, 1.0, 8.833333333333332, 32.5040656040656, 4.0, 8.833333333333332, 8.833333333333332, 0.0, 1.0]
3	MoeSQLmosa	2	6	[25.79880223942724, 18.8, 1.0, 26.79880223942724, 26.79880223942724, 25.79880223942724, 26.79880223942724, 0.0, 18.8, 18.8, 0.0, 18.8, 18.8, 2.0, 18.8, 1.7976931348623156E306, 4.0, 18.8, 18.8, 1.0, 0.0, 18.8, 1.7976931348623156E306, 4.0, 18.8, 18.8, 0.0, 1.0]
3	MoeSQLmosa	3	6	[19.991895964360587, 8.0, 9.0, 11.99189596436059, 12.99189596436059, 19.991895964360587, 20.991895964360587, 0.0, 20.775711542824393, 20.775711542824393, 0.0, 20.775711542824393, 20.775711542824393, 0.0, 20.775711542824393, 0.0, 4.0, 20.775711542824393, 20.775711542824393, 2.0, 1.0, 20.775711542824393, 1.0, 3.0, 20.775711542824393, 20.775711542824393, 1.0, 0.0]
3	MoeSQLmosa	4	6	[24.086741519350216, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 5.0, 2.0, 4.0, 3.0, 4.0, 2.0, 1.0, 0.0, 26.0, 4.0, 24.086741519350216, 24.086741519350216, 0.0, 1.0]
3	MoeSQLmosa	5	6	[19.850267379679146, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 5.0, 2.0, 4.0, 3.0, 4.0, 2.0, 1.0, 5.0, 2.0, 4.0, 0.0, 1.0, 0.0, 1.0]
3	MoeSQLmosa	6	6	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0]
3	MoeSQLmosa	7	6	[14.941176470588236, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 0.0, 39.59245059031839, 4.0, 14.941176470588236, 14.941176470588236, 0.0, 1.0, 14.941176470588236, 2.0, 4.0, 14.941176470588236, 14.941176470588236, 2.0, 1.0]
3	MoeSQLmosa	8	6	[0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 5.0, 2.0, 4.0, 3.0, 4.0, 2.0, 1.0, 5.0, 2.0, 4.0, 3.0, 4.0, 2.0, 1.0]
3	MoeSQLmosa	9	7	[11.941176470588236, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 2.0, 2.0, 3.0, 2.0, 0.0, 1.0, 2.0, 11.941176470588236, 2.0, 4.0, 11.941176470588236, 11.941176470588236, 2.0, 1.0, 11.941176470588236, 2.0, 4.0, 11.941176470588236, 11.941176470588236, 2.0, 1.0]
3	MoeSQLmosa	10	6	[11.941176470588236, 6.9411764705882355, 1.0, 12.941176470588236, 12.941176470588236, 11.941176470588236, 12.941176470588236, 0.0, 6.9411764705882355, 6.9411764705882355, 0.0, 6.9411764705882355, 6.9411764705882355, 0.0, 6.9411764705882355, 1.0, 3.0, 6.9411764705882355, 6.9411764705882355, 0.0, 1.0, 6.9411764705882355, 4.0, 0.0, 6.9411764705882355, 6.9411764705882355, 2.0, 1.0]
3	MoeSQLmosa	11	6	[1.8333333333333335, 0.0, 1.0, 2.8333333333333335, 2.8333333333333335, 3.8333333333333335, 4.833333333333334, 2.0, 3.8333333333333335, 4.833333333333334, 2.0, 3.8333333333333335, 4.833333333333334, 2.0, 6.833333333333334, 2.0, 4.0, 4.833333333333334, 5.833333333333334, 2.0, 1.0, 6.833333333333334, 2.0, 4.0, 4.833333333333334, 5.833333333333334, 2.0, 1.0]
3	MoeSQLmosa	12	6	[0.875, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 0.0, 1.0, 0.0, 0.875, 0.875, 2.0, 0.875, 2.0, 4.0, 0.875, 0.875, 2.0, 1.0, 0.875, 2.0, 4.0, 0.875, 0.875, 2.0, 1.0]
3	MoeSQLmosa	13	6	[14.944444444444445, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 5.0, 2.0, 4.0, 0.0, 1.0, 0.0, 1.0, 14.944444444444445, 2.0, 4.0, 14.944444444444445, 14.944444444444445, 2.0, 1.0]
3	MoeSQLmosa	14	6	[8.0, 9.0, 9.0, 0.0, 1.0, 10.0, 11.0, 2.0, 10.0, 11.0, 2.0, 10.0, 11.0, 2.0, 13.0, 2.0, 4.0, 11.0, 12.0, 2.0, 1.0, 13.0, 2.0, 4.0, 11.0, 12.0, 2.0, 1.0]
3	MoeSQLmosa	15	6	[1.7976931348623156E306, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0]
3	MoeSQLmosa	16	6	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 21.495324675324675, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 4.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0, 1.7976931348623156E306, 29.88888888888889, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.0]
3	MoeSQLmosa	17	6	[1.7976931348623156E306, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 1.0, 0.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0]
3	MoeSQLmosa	18	6	[1.7976931348623156E306, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 1.0, 0.0, 0.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0]
3	MoeSQLmosa	19	6	[1.7976931348623156E306, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 5.0, 2.0, 4.0, 1.0, 0.0, 0.0, 1.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0]
3	MoeSQLmosa	20	6	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0]
3	MoeSQLmosa	21	6	[1.7976931348623156E306, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 5.0, 2.0, 4.0, 3.0, 4.0, 2.0, 1.0, 5.0, 2.0, 4.0, 1.0, 0.0, 0.0, 1.0]
3	MOTGA	0	6	[14.941176470588236, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 0.0, 39.59245059031839, 4.0, 14.941176470588236, 14.941176470588236, 0.0, 1.0, 14.941176470588236, 2.0, 4.0, 14.941176470588236, 14.941176470588236, 2.0, 1.0]
3	MOTGA	1	6	[24.086741519350216, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 5.0, 2.0, 4.0, 3.0, 4.0, 2.0, 1.0, 0.0, 26.0, 4.0, 24.086741519350216, 24.086741519350216, 0.0, 1.0]
3	MOTGA	2	7	[1.7976931348623156E306, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 1.0, 0.0, 0.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0, 1.7976931348623156E306, 2.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0]
3	MOTGA	3	9	[1.7976931348623156E306, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 0.0, 2.0, 3.0, 0.0, 2.0, 3.0, 0.0, 5.0, 2.0, 0.0, 1.0, 0.0, 2.0, 0.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0]
3	MOTGA	4	18	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 1.0, 2.0, 5.0, 2.0, 6.0, 0.0, 1.0, 2.0, 1.0, 5.0, 2.0, 8.0, 0.0, 0.0, 2.0, 1.0]
4	MoeSQLmosa	0	2	[8.0, 0.0, 1.0, 0.0, 1.0]
4	MoeSQLmosa	1	1	[0.0, 1.0, 1.0, 1.0, 1.0]
4	MoeSQLmosa	2	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
4	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
4	MOTGA	0	5	[0.0, 0.0, 0.0, 0.0, 0.0]
5	MoeSQLmosa	0	2	[8.0, 0.0, 0.0, 1.0]
5	MoeSQLmosa	1	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
5	MoeSQLmosa	2	1	[0.0, 1.0, 1.0, 1.0]
5	MOTGA	0	4	[0.0, 0.0, 0.0, 0.0]
6	MoeSQLmosa	0	2	[1.0, 39.7583095870795, 1.0, 0.0, 0.0, 3.0]
6	MoeSQLmosa	1	2	[1.0, 0.0, 1.0, 4.0, 2.0, 3.0]
6	MoeSQLmosa	2	2	[0.0, 8.0, 1.0, 12.0, 2.0, 3.0]
6	MoeSQLmosa	3	2	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 2.0, 3.0]
6	MoeSQLmosa	4	2	[1.0, 1.7976931348623156E306, 1.0, 0.0, 3.0, 0.0]
6	MOTGA	0	4	[0.0, 0.0, 0.0, 4.0, 2.0, 3.0]
6	MOTGA	1	2	[1.0, 1.7976931348623156E306, 1.0, 0.0, 3.0, 0.0]
7	MoeSQLmosa	0	1	[20.726087487915297, 0.0, 21.726087487915297, 21.726087487915297]
7	MoeSQLmosa	1	1	[8.0, 9.0, 0.0, 1.0]
7	MoeSQLmosa	2	1	[0.0, 1.0, 1.0, 1.0]
7	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
7	MOTGA	0	4	[0.0, 0.0, 0.0, 0.0]
8	MoeSQLmosa	0	2	[40.0, 8.0, 1.0, 8.0, 0.0, 3.0]
8	MoeSQLmosa	1	2	[1.0, 38.76626651141414, 1.0, 0.0, 0.0, 3.0]
8	MoeSQLmosa	2	2	[1.0, 0.0, 1.0, 4.0, 2.0, 3.0]
8	MoeSQLmosa	3	2	[0.0, 8.0, 1.0, 12.0, 2.0, 3.0]
8	MoeSQLmosa	4	2	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 2.0, 3.0]
8	MoeSQLmosa	5	2	[1.0, 1.7976931348623156E306, 1.0, 0.0, 3.0, 0.0]
8	MOTGA	0	5	[0.0, 0.0, 0.0, 0.0, 2.0, 3.0]
9	MoeSQLmosa	0	1	[6.833333333333333, 0.0, 1.0, 7.833333333333333, 7.833333333333333, 7.833333333333333, 7.833333333333333]
9	MoeSQLmosa	1	1	[39.5, 40.5, 40.5, 40.5, 40.5, 0.0, 1.0]
9	MoeSQLmosa	2	1	[16.303571428571427, 17.303571428571427, 17.303571428571427, 0.0, 1.0, 17.303571428571427, 17.303571428571427]
