Query Number	Algorithm	SolutionNumber	Size	Distance
1	MoeSQLmosa	10	7	[20.27293457620509, 1.0, 1.0, 1.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 2.0, 3.0, 0.0, 0.0, 3.595386269724631E306, 4.0, 20.27293457620509, 20.27293457620509, 1.0, 0.0, 20.27293457620509, 2.0, 4.0, 20.27293457620509, 20.27293457620509, 2.0, 1.0]
1	MoeSQLmosa	11	7	[1.7976931348623156E306, 1.0, 1.0, 1.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 2.0, 3.0, 0.0, 5.0, 2.0, 4.0, 1.0, 0.0, 0.0, 1.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0]
1	MoeSQLmosa	12	7	[0.0, 1.0, 1.0, 1.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 2.0, 3.0, 0.0, 5.0, 2.0, 4.0, 3.0, 4.0, 2.0, 1.0, 5.0, 2.0, 4.0, 3.0, 4.0, 2.0, 1.0]
1	MoeSQLmosa	13	7	[6.944444444444445, 1.0, 1.0, 1.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 2.0, 3.0, 0.0, 5.0, 2.0, 4.0, 0.0, 1.0, 0.0, 1.0, 6.944444444444445, 2.0, 4.0, 6.944444444444445, 6.944444444444445, 2.0, 1.0]
1	MoeSQLmosa	14	6	[6.666666666666667, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 0.0, 1.0, 0.0, 6.666666666666667, 6.666666666666667, 2.0, 6.666666666666667, 2.0, 4.0, 6.666666666666667, 6.666666666666667, 2.0, 1.0, 6.666666666666667, 2.0, 4.0, 6.666666666666667, 6.666666666666667, 2.0, 1.0]
1	MoeSQLmosa	15	7	[8.0, 9.0, 0.0, 1.0, 10.0, 11.0, 0.0, 10.0, 11.0, 0.0, 10.0, 11.0, 2.0, 13.0, 2.0, 4.0, 11.0, 12.0, 2.0, 1.0, 13.0, 2.0, 4.0, 11.0, 12.0, 2.0, 1.0]
1	MoeSQLmosa	16	6	[12.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 12.0, 12.0, 2.0, 12.0, 12.0, 2.0, 12.0, 2.0, 4.0, 12.0, 12.0, 2.0, 1.0, 12.0, 2.0, 4.0, 12.0, 12.0, 2.0, 1.0]
1	MoeSQLmosa	17	7	[1.7976931348623156E306, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0]
1	MoeSQLmosa	18	7	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0]
1	MoeSQLmosa	19	6	[14.519691073562045, 18.566666666666666, 15.519691073562045, 15.519691073562045, 14.519691073562045, 15.519691073562045, 0.0, 18.566666666666666, 18.566666666666666, 0.0, 18.566666666666666, 18.566666666666666, 0.0, 18.566666666666666, 4.0, 0.0, 18.566666666666666, 18.566666666666666, 2.0, 1.0, 18.566666666666666, 3.0, 1.0, 18.566666666666666, 18.566666666666666, 0.0, 1.0]
1	MoeSQLmosa	20	7	[12.29715245194099, 0.0, 13.29715245194099, 13.29715245194099, 14.29715245194099, 15.29715245194099, 2.0, 14.29715245194099, 15.29715245194099, 0.0, 14.29715245194099, 15.29715245194099, 0.0, 17.29715245194099, 2.0, 4.0, 15.29715245194099, 16.29715245194099, 2.0, 1.0, 17.29715245194099, 2.0, 4.0, 15.29715245194099, 16.29715245194099, 2.0, 1.0]
1	MoeSQLmosa	21	6	[12.29715245194099, 23.0, 13.29715245194099, 13.29715245194099, 12.29715245194099, 13.29715245194099, 0.0, 23.0, 23.0, 0.0, 23.0, 23.0, 0.0, 23.0, 13.88888888888889, 4.0, 23.0, 23.0, 0.0, 1.0, 23.0, 4.0, 0.0, 23.0, 23.0, 2.0, 1.0]
1	MoeSQLmosa	22	6	[1.7976931348623156E306, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 5.0, 2.0, 4.0, 3.0, 4.0, 2.0, 1.0, 5.0, 2.0, 4.0, 1.0, 0.0, 0.0, 1.0]
1	MOTGA	0	7	[1.7976931348623156E306, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 0.0, 2.0, 3.0, 0.0, 5.0, 2.0, 4.0, 3.0, 4.0, 2.0, 1.0, 0.0, 1.0, 3.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.0]
1	MOTGA	1	8	[6.944444444444445, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 5.0, 2.0, 6.0, 0.0, 0.0, 0.0, 1.0, 6.944444444444445, 2.0, 4.0, 6.944444444444445, 6.944444444444445, 2.0, 1.0]
1	MOTGA	2	8	[37.503580046592475, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 0.0, 13.882352941176471, 4.0, 37.503580046592475, 37.503580046592475, 0.0, 0.0, 37.503580046592475, 2.0, 4.0, 37.503580046592475, 37.503580046592475, 2.0, 1.0]
1	MOTGA	3	13	[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 3.0, 0.0, 0.0, 1.0, 0.0, 13.0, 2.0, 6.0, 11.0, 12.0, 2.0, 1.0, 13.0, 2.0, 6.0, 11.0, 12.0, 2.0, 1.0]
1	MOTGA	4	15	[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 5.0, 2.0, 0.0, 3.0, 4.0, 2.0, 1.0, 5.0, 2.0, 0.0, 0.0, 0.0, 2.0, 1.0]
2	MoeSQLmosa	0	4	[1.0, 16.0, 1.0, 16.0, 1.0, 0.0, 16.0, 16.0, 0.0, 16.0, 16.0, 0.0, 16.0, 16.0, 0.0, 16.0, 0.0, 3.0]
2	MoeSQLmosa	1	4	[1.0, 34.15605684669352, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 0.0, 0.0, 3.0]
2	MoeSQLmosa	2	4	[1.0, 17.87691715963775, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 0.0, 1.0, 0.0, 17.87691715963775, 2.0, 3.0]
2	MoeSQLmosa	3	4	[1.0, 1.7976931348623156E306, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 1.0, 0.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 2.0, 3.0]
2	MoeSQLmosa	4	5	[0.0, 8.0, 1.0, 10.0, 11.0, 2.0, 10.0, 11.0, 0.0, 10.0, 11.0, 2.0, 10.0, 11.0, 2.0, 12.0, 2.0, 3.0]
2	MoeSQLmosa	5	5	[1.0, 1.7976931348623156E306, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 1.0, 0.0, 0.0, 1.7976931348623156E306, 2.0, 3.0]
2	MoeSQLmosa	6	5	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 2.0, 3.0]
2	MoeSQLmosa	7	5	[1.0, 21.5, 1.0, 0.0, 1.0, 0.0, 21.5, 21.5, 2.0, 21.5, 21.5, 0.0, 21.5, 21.5, 2.0, 21.5, 2.0, 3.0]
2	MoeSQLmosa	8	6	[1.0, 0.0, 1.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 4.0, 2.0, 3.0]
2	MoeSQLmosa	9	5	[1.0, 21.5, 1.0, 2.0, 3.0, 2.0, 0.0, 1.0, 0.0, 21.5, 21.5, 0.0, 21.5, 21.5, 2.0, 21.5, 2.0, 3.0]
2	MoeSQLmosa	10	5	[1.0, 16.0, 1.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 0.0, 1.0, 0.0, 16.0, 16.0, 2.0, 16.0, 2.0, 3.0]
2	MoeSQLmosa	11	5	[1.0, 1.7976931348623156E306, 1.0, 2.0, 3.0, 2.0, 1.0, 0.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 2.0, 3.0]
2	MoeSQLmosa	12	5	[1.0, 1.7976931348623156E306, 1.0, 1.0, 0.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 2.0, 3.0]
2	MoeSQLmosa	13	4	[1.0, 1.7976931348623156E306, 1.0, 1.0, 13.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 3.0, 0.0]
2	MOTGA	0	5	[0.0, 8.0, 1.0, 10.0, 11.0, 2.0, 10.0, 11.0, 0.0, 10.0, 11.0, 2.0, 10.0, 11.0, 2.0, 12.0, 2.0, 3.0]
2	MOTGA	1	4	[1.0, 34.15605684669352, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 0.0, 0.0, 3.0]
2	MOTGA	2	6	[1.0, 21.5, 1.0, 2.0, 3.0, 2.0, 0.0, 0.0, 0.0, 21.5, 21.5, 2.0, 21.5, 21.5, 0.0, 21.5, 2.0, 3.0]
2	MOTGA	3	7	[1.0, 6.0, 0.0, 2.0, 3.0, 2.0, 2.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 2.0, 3.0]
2	MOTGA	4	8	[1.0, 0.0, 1.0, 0.0, 1.0, 2.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 1.0, 0.0, 0.0, 4.0, 2.0, 3.0]
2	MOTGA	5	6	[1.0, 17.87691715963775, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 17.87691715963775, 2.0, 3.0]
2	MOTGA	6	6	[1.0, 1.7976931348623156E306, 1.0, 1.0, 0.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 2.0, 0.0]
3	MoeSQLmosa	0	6	[25.759070670110884, 8.0, 9.0, 17.759070670110884, 18.759070670110884, 25.759070670110884, 26.759070670110884, 0.0, 4.875, 4.875, 0.0, 4.875, 4.875, 0.0, 4.875, 53.996714772865666, 4.0, 4.875, 4.875, 0.0, 1.0, 4.875, 27.0, 4.0, 4.875, 4.875, 0.0, 1.0]
3	MoeSQLmosa	1	6	[10.408268398268397, 9.90909090909091, 1.0, 11.408268398268397, 11.408268398268397, 12.408268398268397, 13.408268398268397, 2.0, 10.408268398268397, 11.408268398268397, 0.0, 9.90909090909091, 9.90909090909091, 0.0, 9.90909090909091, 0.0, 4.0, 9.90909090909091, 9.90909090909091, 2.0, 1.0, 9.90909090909091, 29.857142857142858, 4.0, 9.90909090909091, 9.90909090909091, 0.0, 1.0]
3	MoeSQLmosa	2	6	[13.941193611792523, 18.75, 1.0, 14.941193611792523, 14.941193611792523, 13.941193611792523, 14.941193611792523, 0.0, 18.75, 18.75, 0.0, 18.75, 18.75, 2.0, 18.75, 51.33333333333333, 4.0, 18.75, 18.75, 0.0, 1.0, 18.75, 0.0, 4.0, 18.75, 18.75, 2.0, 1.0]
3	MoeSQLmosa	3	6	[19.941176470588236, 8.0, 9.0, 11.941176470588236, 12.941176470588236, 19.941176470588236, 20.941176470588236, 0.0, 15.454403637183464, 15.454403637183464, 0.0, 15.454403637183464, 15.454403637183464, 0.0, 15.454403637183464, 1.0, 3.0, 15.454403637183464, 15.454403637183464, 1.0, 0.0, 15.454403637183464, 1.7976931348623156E306, 4.0, 15.454403637183464, 15.454403637183464, 1.0, 0.0]
3	MoeSQLmosa	4	6	[11.941176470588236, 1.7976931348623156E306, 1.0, 12.941176470588236, 12.941176470588236, 13.941176470588236, 14.941176470588236, 2.0, 12.941176470588236, 11.941176470588236, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.0, 1.7976931348623156E306, 1.0, 3.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.0, 0.0]
3	MoeSQLmosa	5	7	[1.7976931348623156E306, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 0.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 5.0, 2.0, 4.0, 3.0, 4.0, 2.0, 1.0, 0.0, 2.0, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.0]
3	MoeSQLmosa	6	7	[7.875, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 0.0, 5.0, 2.0, 4.0, 3.0, 4.0, 2.0, 1.0, 5.0, 2.0, 4.0, 0.0, 1.0, 0.0, 1.0]
3	MoeSQLmosa	7	7	[8.0, 9.0, 9.0, 0.0, 1.0, 10.0, 11.0, 2.0, 10.0, 11.0, 2.0, 10.0, 11.0, 0.0, 13.0, 2.0, 4.0, 11.0, 12.0, 2.0, 1.0, 13.0, 2.0, 4.0, 11.0, 12.0, 2.0, 1.0]
3	MoeSQLmosa	8	7	[1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 0.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 5.0, 2.0, 4.0, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0, 4.0, 1.0, 1.0, 2.0, 1.0]
3	MoeSQLmosa	9	7	[0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 0.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 5.0, 2.0, 4.0, 3.0, 4.0, 2.0, 1.0, 5.0, 2.0, 4.0, 3.0, 4.0, 2.0, 1.0]
3	MoeSQLmosa	10	6	[6.944444444444445, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 0.0, 1.0, 0.0, 6.944444444444445, 6.944444444444445, 2.0, 6.944444444444445, 2.0, 4.0, 6.944444444444445, 6.944444444444445, 2.0, 1.0, 6.944444444444445, 2.0, 4.0, 6.944444444444445, 6.944444444444445, 2.0, 1.0]
3	MoeSQLmosa	11	6	[6.944444444444445, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 0.0, 1.0, 0.0, 6.944444444444445, 2.0, 4.0, 6.944444444444445, 6.944444444444445, 2.0, 1.0, 6.944444444444445, 2.0, 4.0, 6.944444444444445, 6.944444444444445, 2.0, 1.0]
3	MoeSQLmosa	12	7	[1.7976931348623156E306, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 2.0, 3.0, 0.0, 0.0, 2.0, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0]
3	MoeSQLmosa	13	7	[1.7976931348623156E306, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 1.0, 0.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0]
3	MoeSQLmosa	14	7	[5.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 5.0, 5.0, 0.0, 5.0, 5.0, 2.0, 5.0, 2.0, 4.0, 5.0, 5.0, 2.0, 1.0, 5.0, 2.0, 4.0, 5.0, 5.0, 2.0, 1.0]
3	MoeSQLmosa	15	6	[1.7976931348623156E306, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 1.0, 0.0, 0.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0]
3	MoeSQLmosa	16	6	[49.759408602150536, 8.0, 9.0, 41.759408602150536, 42.759408602150536, 49.759408602150536, 50.759408602150536, 0.0, 0.5, 0.5, 2.0, 0.5, 0.5, 0.0, 0.5, 4.0, 0.0, 0.5, 0.5, 2.0, 1.0, 0.5, 31.714285714285715, 4.0, 0.5, 0.5, 0.0, 1.0]
3	MoeSQLmosa	17	6	[11.941176470588236, 11.666666666666668, 1.0, 12.941176470588236, 12.941176470588236, 11.941176470588236, 12.941176470588236, 0.0, 11.666666666666668, 11.666666666666668, 2.0, 11.666666666666668, 11.666666666666668, 2.0, 11.666666666666668, 44.0, 4.0, 11.666666666666668, 11.666666666666668, 0.0, 1.0, 11.666666666666668, 4.0, 0.0, 11.666666666666668, 11.666666666666668, 2.0, 1.0]
3	MoeSQLmosa	18	7	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0]
3	MoeSQLmosa	19	6	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0]
3	MoeSQLmosa	20	7	[5.0, 0.0, 1.0, 6.0, 6.0, 7.0, 8.0, 2.0, 7.0, 8.0, 0.0, 7.0, 8.0, 2.0, 10.0, 2.0, 4.0, 8.0, 9.0, 2.0, 1.0, 10.0, 2.0, 4.0, 8.0, 9.0, 2.0, 1.0]
3	MoeSQLmosa	21	7	[1.7976931348623156E306, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 0.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 5.0, 2.0, 4.0, 3.0, 4.0, 2.0, 1.0, 5.0, 2.0, 4.0, 1.0, 0.0, 1.0, 0.0]
3	MoeSQLmosa	22	7	[1.7976931348623156E306, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 0.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 5.0, 2.0, 4.0, 1.0, 0.0, 0.0, 1.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0]
3	MoeSQLmosa	23	6	[1.7976931348623156E306, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0, 1.7976931348623156E306, 2.0, 4.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.0]
3	MOTGA	0	7	[1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 0.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 5.0, 2.0, 4.0, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0, 4.0, 1.0, 1.0, 2.0, 1.0]
3	MOTGA	1	7	[21.557141886377266, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 0.0, 51.5, 4.0, 21.557141886377266, 21.557141886377266, 0.0, 1.0, 21.557141886377266, 2.0, 4.0, 21.557141886377266, 21.557141886377266, 2.0, 1.0]
3	MOTGA	2	14	[0.0, 1.0, 1.0, 0.0, 1.0, 2.0, 3.0, 2.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 5.0, 2.0, 6.0, 3.0, 4.0, 2.0, 1.0, 0.0, 2.0, 6.0, 0.0, 1.0, 2.0, 1.0]
3	MOTGA	3	17	[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 2.0, 2.0, 3.0, 2.0, 5.0, 2.0, 0.0, 1.0, 0.0, 2.0, 0.0, 5.0, 2.0, 0.0, 1.0, 0.0, 2.0, 1.0]
4	MoeSQLmosa	0	1	[0.0, 1.0, 1.0, 1.0, 1.0]
4	MoeSQLmosa	1	1	[8.0, 9.0, 9.0, 0.0, 1.0]
4	MoeSQLmosa	2	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
4	MoeSQLmosa	3	1	[5.873605476673428, 0.0, 1.0, 6.873605476673428, 6.873605476673428]
4	MoeSQLmosa	4	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
4	MOTGA	0	5	[0.0, 0.0, 0.0, 0.0, 0.0]
5	MoeSQLmosa	0	2	[0.0, 0.0, 1.0, 1.0]
5	MoeSQLmosa	1	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
5	MoeSQLmosa	2	1	[8.0, 9.0, 0.0, 1.0]
5	MOTGA	0	4	[0.0, 0.0, 0.0, 0.0]
6	MoeSQLmosa	0	2	[1.0, 34.024197893385534, 1.0, 0.0, 0.0, 3.0]
6	MoeSQLmosa	1	3	[0.0, 0.0, 1.0, 4.0, 2.0, 3.0]
6	MoeSQLmosa	2	2	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 2.0, 3.0]
6	MoeSQLmosa	3	2	[1.0, 1.7976931348623156E306, 1.0, 0.0, 3.0, 0.0]
6	MOTGA	0	6	[0.0, 0.0, 0.0, 0.0, 2.0, 3.0]
7	MoeSQLmosa	0	2	[8.0, 0.0, 0.0, 1.0]
7	MoeSQLmosa	1	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
