Query Number	Algorithm	Runtime	Coverage	TotalPath	Distance	Generations	Number Individual	Exceptions
141	MOTGA	1	2	2	[0.0, 0.0]	0	5	
142	MoeSQLmosa	9	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
142	MOTGA	4	4	4	[0.0, 0.0, 0.0, 0.0]	0	33	
143	MoeSQLmosa	21	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
143	MOTGA	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
144	MoeSQLmosa	18	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
144	MOTGA	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
145	MoeSQLmosa	14	2	2	[0.0, 0.0]	0	100	
145	MOTGA	0	2	2	[0.0, 0.0]	0	5	
146	MoeSQLmosa	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
146	MOTGA	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
147	MoeSQLmosa	177	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	17	950	
147	MOTGA	280	6	6	[0.0, 0.0, 0.0, 0.0, 2.0, 0.0]	4	139	
148	MoeSQLmosa	10	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
148	MOTGA	5	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
149	MoeSQLmosa	21	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
149	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
150	MoeSQLmosa	33	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	196	
150	MOTGA	30	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	219	
151	MoeSQLmosa	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
151	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
152	MoeSQLmosa	74	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4	285	
152	MOTGA	17	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
153	MoeSQLmosa	29	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
153	MOTGA	65	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	239	
154	MoeSQLmosa	9623	22	22	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	140	7100	
154	MOTGA	1609737	22	22	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]	17	3477	
155	MoeSQLmosa	70	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	239	
155	MOTGA	29	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	200	
156	MoeSQLmosa	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
156	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	44	
157	MoeSQLmosa	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
157	MOTGA	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
158	MoeSQLmosa	45	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
158	MOTGA	9	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
159	MoeSQLmosa	16	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
159	MOTGA	13	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
160	MoeSQLmosa	253505	13	13	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3901	195150	
160	MOTGA	1555764	13	13	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	5	2726	
161	MoeSQLmosa	50	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4	287	
161	MOTGA	17	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
162	MoeSQLmosa	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
162	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
163	MoeSQLmosa	47	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	238	
163	MOTGA	60	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
164	MoeSQLmosa	68	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4	292	
164	MOTGA	49	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	178	
165	MoeSQLmosa	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
165	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
166	MoeSQLmosa	19	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
166	MOTGA	9	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
167	MoeSQLmosa	42	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	243	
167	MOTGA	15	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
168	MoeSQLmosa	42	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
168	MOTGA	8	4	4	[0.0, 0.0, 0.0, 0.0]	0	32	
169	MoeSQLmosa	34	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	196	
169	MOTGA	51	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	237	
170	MoeSQLmosa	17	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
170	MOTGA	22	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
171	MoeSQLmosa	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
171	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
172	MoeSQLmosa	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
172	MOTGA	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
173	MoeSQLmosa	139	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	241	
173	MOTGA	33	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	125	
174	MoeSQLmosa	30	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
174	MOTGA	37	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	84	
175	MoeSQLmosa	17	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
175	MOTGA	7	4	4	[0.0, 0.0, 0.0, 0.0]	0	33	
176	MoeSQLmosa	260	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	7	450	
176	MOTGA	56	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0]	7	123	
177	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
177	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	30	
178	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
178	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
179	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
179	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
180	MoeSQLmosa	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	1	149	
180	MOTGA	5	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
181	MoeSQLmosa	70	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	200	
181	MOTGA	296	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	6	236	
182	MoeSQLmosa	21	2	2	[0.0, 0.0]	0	100	
182	MOTGA	1	2	2	[0.0, 0.0]	0	5	
183	MoeSQLmosa	23	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
183	MOTGA	19	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 2.0]	2	83	
184	MoeSQLmosa	105	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	150	
184	MOTGA	80	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]	8	161	
185	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
185	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	46	
186	MoeSQLmosa	0	0	0	[]	0	0	
187	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
187	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
188	MoeSQLmosa	62	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	5	321	
188	MOTGA	16	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	109	
189	MoeSQLmosa	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
189	MOTGA	5	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	40	
190	MoeSQLmosa	20	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
190	MOTGA	30	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	134	
191	MoeSQLmosa	33	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
191	MOTGA	3158	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0]	3	474	
192	MoeSQLmosa	9	3	3	[0.0, 0.0, 0.0]	0	100	
192	MOTGA	1	3	3	[0.0, 0.0, 0.0]	0	7	
193	MoeSQLmosa	129	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	239	
193	MOTGA	52	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	171	
194	MoeSQLmosa	16	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
194	MOTGA	24	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	134	
195	MoeSQLmosa	14	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
195	MOTGA	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
196	MoeSQLmosa	16	2	2	[0.0, 0.0]	0	100	
196	MOTGA	1	2	2	[0.0, 0.0]	0	11	
197	MoeSQLmosa	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
197	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
198	MoeSQLmosa	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
198	MOTGA	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
199	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
199	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
200	MoeSQLmosa	15	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
200	MOTGA	8	4	4	[0.0, 0.0, 0.0, 0.0]	0	33	
201	MoeSQLmosa	65	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
201	MOTGA	25	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	41	
202	MoeSQLmosa	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
202	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
203	MoeSQLmosa	29	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
203	MOTGA	48	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
204	MoeSQLmosa	10	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
204	MOTGA	6	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
205	MoeSQLmosa	30	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
205	MOTGA	18	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	93	
206	MoeSQLmosa	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
206	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	46	
207	MoeSQLmosa	389	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	15	850	
207	MOTGA	1637	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]	7	271	
208	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
208	MOTGA	5	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
209	MoeSQLmosa	162	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	5	350	
209	MOTGA	77	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0]	9	176	
210	MoeSQLmosa	19	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
210	MOTGA	14	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
211	MoeSQLmosa	233	12	12	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	9	550	
211	MOTGA	3139	12	12	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0]	10	544	
212	MoeSQLmosa	22	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
212	MOTGA	23	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
213	MoeSQLmosa	26	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
213	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
214	MoeSQLmosa	46	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	3	242	
214	MOTGA	24	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
215	MoeSQLmosa	13	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
215	MOTGA	17	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
216	MoeSQLmosa	270	12	12	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	6	386	
216	MOTGA	166	12	12	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	597	
217	MoeSQLmosa	125	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	150	
217	MOTGA	49	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0]	6	119	
218	MoeSQLmosa	10	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
218	MOTGA	6	4	4	[0.0, 0.0, 0.0, 0.0]	0	36	
219	MoeSQLmosa	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
219	MOTGA	5	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
220	MoeSQLmosa	4	2	2	[0.0, 0.0]	0	100	
220	MOTGA	1	2	2	[0.0, 0.0]	0	11	
221	MoeSQLmosa	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
221	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
222	MoeSQLmosa	40	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
222	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	43	
223	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
223	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
224	MoeSQLmosa	15	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
224	MOTGA	7	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
225	MoeSQLmosa	18	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
225	MOTGA	11	4	4	[0.0, 0.0, 0.0, 0.0]	0	36	
226	MoeSQLmosa	12	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
226	MOTGA	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
227	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
227	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
228	MoeSQLmosa	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
228	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
229	MoeSQLmosa	10761	18	18	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	422	21200	
229	MOTGA	73032	18	18	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	12	2000	
230	MoeSQLmosa	23	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
230	MOTGA	8	4	4	[0.0, 0.0, 0.0, 0.0]	0	36	
231	MoeSQLmosa	21	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
231	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
232	MoeSQLmosa	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
232	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	43	
233	MoeSQLmosa	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
233	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
234	MoeSQLmosa	71	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4	289	
234	MOTGA	35	9	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	255	
235	MoeSQLmosa	13	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
235	MOTGA	7	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
236	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
236	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
237	MoeSQLmosa	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
237	MOTGA	5	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	44	
238	MoeSQLmosa	10	2	2	[0.0, 0.0]	0	100	
238	MOTGA	1	2	2	[0.0, 0.0]	0	11	
239	MoeSQLmosa	9	3	3	[0.0, 0.0, 0.0]	0	100	
239	MOTGA	2	3	3	[0.0, 0.0, 0.0]	0	15	
240	MoeSQLmosa	12	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
240	MOTGA	9	4	4	[0.0, 0.0, 0.0, 0.0]	0	36	
241	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
241	MOTGA	5	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
242	MoeSQLmosa	8	2	2	[0.0, 0.0]	0	100	
242	MOTGA	1	2	2	[0.0, 0.0]	0	11	
243	MoeSQLmosa	86	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	9	533	
243	MOTGA	23	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	134	
244	MoeSQLmosa	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
244	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
245	MoeSQLmosa	19	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
245	MOTGA	13	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
246	MoeSQLmosa	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
246	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
247	MoeSQLmosa	9	2	2	[0.0, 0.0]	0	100	
247	MOTGA	0	2	2	[0.0, 0.0]	0	5	
248	MoeSQLmosa	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
248	MOTGA	6	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
249	MoeSQLmosa	93	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	148	
249	MOTGA	14	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	42	
250	MoeSQLmosa	13	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
250	MOTGA	10	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	89	
251	MoeSQLmosa	6	3	3	[0.0, 0.0, 0.0]	0	100	
251	MOTGA	3	3	3	[0.0, 0.0, 0.0]	0	26	
252	MoeSQLmosa	17	1	1	[0.0]	0	100	
252	MOTGA	1	1	1	[0.0]	0	3	
253	MoeSQLmosa	24	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
253	MOTGA	13	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
254	MoeSQLmosa	17	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
254	MOTGA	13	6	6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	109	
255	MoeSQLmosa	145	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	8	478	
255	MOTGA	31	8	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	200	
256	MoeSQLmosa	23	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	192	
256	MOTGA	17	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
257	MoeSQLmosa	15	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
257	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
258	MoeSQLmosa	22	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
258	MOTGA	18	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	46	
259	MoeSQLmosa	9	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
259	MOTGA	48	4	4	[0.0, 0.0, 0.0, 0.0]	0	46	
260	MoeSQLmosa	14	2	2	[0.0, 0.0]	0	100	
260	MOTGA	1	2	2	[0.0, 0.0]	0	5	
261	MoeSQLmosa	88	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	2	200	
261	MOTGA	510	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0]	8	223	
262	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
262	MOTGA	11	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	46	
263	MoeSQLmosa	39	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	1	148	
263	MOTGA	28	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
264	MoeSQLmosa	83	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
264	MOTGA	13	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	43	
265	MoeSQLmosa	9	3	3	[0.0, 0.0, 0.0]	0	100	
265	MOTGA	1	3	3	[0.0, 0.0, 0.0]	0	15	
266	MoeSQLmosa	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
266	MOTGA	5	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
267	MoeSQLmosa	16	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
267	MOTGA	5	4	4	[0.0, 0.0, 0.0, 0.0]	0	33	
268	MoeSQLmosa	10	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
268	MOTGA	21	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	134	
269	MoeSQLmosa	10	4	4	[0.0, 0.0, 0.0, 0.0]	0	100	
269	MOTGA	11	4	4	[0.0, 0.0, 0.0, 0.0]	0	66	
270	MoeSQLmosa	37	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
270	MOTGA	902	10	10	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	874	
271	MoeSQLmosa	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
271	MOTGA	5	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	56	
272	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
272	MOTGA	7	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	73	
273	MoeSQLmosa	13	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
273	MOTGA	25	7	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0	150	
274	MoeSQLmosa	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
274	MOTGA	9	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	44	
275	MoeSQLmosa	3570	22	22	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	28	1500	
275	MOTGA	416114	22	22	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	15	5913	
276	MoeSQLmosa	10	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	100	
276	MOTGA	8	5	5	[0.0, 0.0, 0.0, 0.0, 0.0]	0	61	
