Query Number	Algorithm	SolutionNumber	Size	Distance
4	MoeSQLmosa	5	2	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0]
4	MoeSQLmosa	6	2	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.0, 0.0, 0.0]
4	MoeSQLmosa	7	2	[8.0, 9.0, 9.0, 0.0, 1.0, 9.0, 9.0, 2.0, 3.0, 8.0]
4	MoeSQLmosa	8	2	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 2.0]
4	MoeSQLmosa	9	2	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 3.0, 1.7976931348623156E306]
4	MOTGA	0	3	[20.833333333333336, 21.833333333333336, 21.833333333333336, 21.833333333333336, 21.833333333333336, 21.833333333333336, 21.833333333333336, 0.0, 0.0, 0.0]
4	MOTGA	1	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 3.0, 2.0]
5	MoeSQLmosa	0	2	[8.0, 9.0, 9.0, 9.0, 0.0, 1.0, 2.0, 8.0]
5	MoeSQLmosa	1	2	[1.7976931348623156E306, 1.7976931348623156E306, 42.17295989323132, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306]
5	MoeSQLmosa	2	2	[22.218493445409077, 23.218493445409077, 23.218493445409077, 23.218493445409077, 23.218493445409077, 23.218493445409077, 0.0, 0.0]
5	MoeSQLmosa	3	2	[8.0, 0.0, 1.0, 9.0, 9.0, 9.0, 2.0, 8.0]
5	MoeSQLmosa	4	2	[12.0, 13.0, 13.0, 0.0, 13.0, 13.0, 2.0, 12.0]
5	MoeSQLmosa	5	2	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0]
5	MoeSQLmosa	6	2	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 2.0, 1.7976931348623156E306]
5	MoeSQLmosa	7	2	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306]
5	MOTGA	0	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
6	MoeSQLmosa	0	1	[1.0, 0.0, 1.0]
6	MoeSQLmosa	1	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0]
6	MoeSQLmosa	2	1	[0.0, 8.0, 1.0]
6	MOTGA	0	3	[0.0, 0.0, 0.0]
7	MoeSQLmosa	0	2	[1.0, 0.0, 2.0, 3.0, 2.0]
7	MoeSQLmosa	1	2	[1.0, 1.7976931348623156E306, 1.0, 0.0, 0.0]
7	MoeSQLmosa	2	2	[1.0, 16.397764297106406, 0.0, 1.0, 0.0]
7	MoeSQLmosa	3	2	[0.0, 25.00714285714286, 27.00714285714286, 28.00714285714286, 2.0]
7	MOTGA	0	3	[0.0, 0.0, 2.0, 3.0, 2.0]
7	MOTGA	1	3	[1.0, 28.35460372960373, 0.0, 0.0, 0.0]
8	MoeSQLmosa	0	1	[1.0, 0.0, 1.0]
8	MoeSQLmosa	1	1	[0.0, 5.654422125392491, 1.0]
8	MoeSQLmosa	2	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0]
8	MOTGA	0	3	[0.0, 0.0, 0.0]
9	MoeSQLmosa	0	2	[1.0, 0.0, 0.0]
9	MoeSQLmosa	1	1	[0.0, 9.9, 1.0]
9	MOTGA	0	3	[0.0, 0.0, 0.0]
10	MoeSQLmosa	0	1	[12.857142857142858, 13.857142857142858, 13.857142857142858, 0.0]
10	MoeSQLmosa	1	1	[0.0, 1.0, 1.0, 1.0]
10	MoeSQLmosa	2	1	[8.0, 0.0, 1.0, 9.0]
10	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306]
10	MOTGA	0	4	[0.0, 0.0, 0.0, 0.0]
11	MoeSQLmosa	0	2	[0.0, 0.0]
11	MOTGA	0	2	[0.0, 0.0]
12	MoeSQLmosa	0	1	[34.91722644400663, 0.0, 1.0, 35.91722644400663, 35.91722644400663, 35.91722644400663, 35.91722644400663]
12	MoeSQLmosa	1	1	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
12	MoeSQLmosa	2	1	[31.412524961049808, 32.41252496104981, 32.41252496104981, 0.0, 1.0, 32.41252496104981, 32.41252496104981]
12	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
12	MoeSQLmosa	4	1	[8.0, 9.0, 9.0, 9.0, 9.0, 0.0, 1.0]
12	MoeSQLmosa	5	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
12	MoeSQLmosa	6	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
12	MOTGA	0	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
13	MoeSQLmosa	0	1	[31.625332667524212, 32.62533266752421, 32.62533266752421, 32.62533266752421, 32.62533266752421, 0.0, 1.0]
13	MoeSQLmosa	1	1	[36.0, 37.0, 37.0, 0.0, 1.0, 37.0, 37.0]
13	MoeSQLmosa	2	1	[8.0, 0.0, 1.0, 9.0, 9.0, 9.0, 9.0]
13	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
13	MoeSQLmosa	4	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
13	MoeSQLmosa	5	1	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
13	MoeSQLmosa	6	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
13	MOTGA	0	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
14	MoeSQLmosa	0	2	[0.0, 0.0]
14	MOTGA	0	2	[0.0, 0.0]
15	MoeSQLmosa	0	1	[14.364442431561995, 15.364442431561995, 15.364442431561995, 0.0, 1.0, 15.364442431561995, 15.364442431561995]
15	MoeSQLmosa	1	1	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
15	MoeSQLmosa	2	1	[32.40907662598839, 0.0, 1.0, 33.40907662598839, 33.40907662598839, 33.40907662598839, 33.40907662598839]
15	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
15	MoeSQLmosa	4	1	[8.0, 9.0, 9.0, 9.0, 9.0, 0.0, 1.0]
15	MoeSQLmosa	5	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
15	MoeSQLmosa	6	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
15	MOTGA	0	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
16	MoeSQLmosa	0	1	[31.675900893604467, 0.0, 1.0, 32.675900893604464, 32.675900893604464]
16	MoeSQLmosa	1	2	[8.0, 9.0, 0.0, 0.0, 1.0]
16	MoeSQLmosa	2	2	[0.0, 1.0, 1.0, 1.0, 0.0]
16	MOTGA	0	5	[0.0, 0.0, 0.0, 0.0, 0.0]
17	MoeSQLmosa	0	1	[8.0, 9.0, 9.0, 0.0, 1.0]
17	MoeSQLmosa	1	1	[0.0, 1.0, 1.0, 1.0, 1.0]
17	MoeSQLmosa	2	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
17	MoeSQLmosa	3	1	[32.37956847147834, 0.0, 1.0, 33.37956847147834, 33.37956847147834]
17	MoeSQLmosa	4	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
17	MOTGA	0	5	[0.0, 0.0, 0.0, 0.0, 0.0]
18	MoeSQLmosa	0	1	[1.0, 0.0]
18	MoeSQLmosa	1	1	[0.0, 16.0]
18	MOTGA	0	2	[0.0, 0.0]
19	MoeSQLmosa	0	1	[8.0, 9.0, 0.0, 1.0]
19	MoeSQLmosa	1	1	[0.0, 1.0, 1.0, 1.0]
19	MoeSQLmosa	2	1	[32.15354753250392, 0.0, 33.15354753250392, 33.15354753250392]
19	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
19	MOTGA	0	4	[0.0, 0.0, 0.0, 0.0]
20	MoeSQLmosa	0	1	[34.73412698412699, 0.0, 35.73412698412699, 35.73412698412699, 35.73412698412699, 35.73412698412699, 35.73412698412699]
20	MoeSQLmosa	1	1	[31.04332235582705, 32.04332235582705, 0.0, 32.04332235582705, 32.04332235582705, 32.04332235582705, 32.04332235582705]
20	MoeSQLmosa	2	1	[34.73412698412699, 35.73412698412699, 35.73412698412699, 0.0, 1.0, 35.73412698412699, 35.73412698412699]
20	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
20	MoeSQLmosa	4	1	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
20	MoeSQLmosa	5	1	[8.0, 9.0, 9.0, 9.0, 9.0, 0.0, 1.0]
20	MoeSQLmosa	6	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
20	MOTGA	0	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
21	MoeSQLmosa	0	1	[8.0, 9.0, 0.0, 1.0]
21	MoeSQLmosa	1	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
21	MoeSQLmosa	2	1	[0.0, 1.0, 1.0, 1.0]
21	MoeSQLmosa	3	1	[34.0140350877193, 0.0, 35.0140350877193, 35.0140350877193]
21	MOTGA	0	4	[0.0, 0.0, 0.0, 0.0]
22	MoeSQLmosa	0	1	[8.0, 9.0, 0.0, 1.0]
22	MoeSQLmosa	1	1	[0.0, 1.0, 1.0, 1.0]
22	MoeSQLmosa	2	1	[32.02299736497836, 0.0, 33.02299736497836, 33.02299736497836]
22	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
22	MOTGA	0	4	[0.0, 0.0, 0.0, 0.0]
23	MoeSQLmosa	0	2	[8.0, 9.0, 0.0, 1.0, 9.0, 9.0, 2.0, 8.0, 9.0]
23	MoeSQLmosa	1	3	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0]
23	MoeSQLmosa	2	2	[34.0, 35.0, 35.0, 35.0, 35.0, 35.0, 0.0, 0.0, 1.0]
23	MoeSQLmosa	3	2	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 2.0, 1.0]
23	MoeSQLmosa	4	2	[8.0, 9.0, 9.0, 9.0, 0.0, 1.0, 10.0, 2.0, 1.0]
23	MoeSQLmosa	5	2	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306]
23	MoeSQLmosa	6	2	[19.0, 0.0, 20.0, 20.0, 20.0, 20.0, 2.0, 19.0, 20.0]
23	MoeSQLmosa	7	2	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 8.0, 1.0, 0.0]
23	MOTGA	0	8	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 7.0]
24	MoeSQLmosa	0	3	[0.0, 0.0, 0.0]
24	MOTGA	0	3	[0.0, 0.0, 0.0]
25	MoeSQLmosa	0	1	[32.203267061441416, 0.0, 1.0, 33.203267061441416, 33.203267061441416]
25	MoeSQLmosa	1	2	[0.0, 1.0, 0.0, 1.0, 1.0]
25	MoeSQLmosa	2	1	[8.0, 9.0, 9.0, 0.0, 1.0]
25	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
25	MOTGA	0	5	[0.0, 0.0, 0.0, 0.0, 0.0]
26	MoeSQLmosa	0	4	[0.0, 1.0, 0.0, 1.0, 2.0, 0.0]
26	MoeSQLmosa	1	2	[32.02789485024779, 1.0, 1.0, 1.0, 0.0, 0.0]
26	MoeSQLmosa	2	2	[33.75852637364281, 0.0, 34.75852637364281, 34.75852637364281, 35.75852637364281, 2.0]
26	MoeSQLmosa	3	2	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 2.0]
26	MOTGA	0	5	[0.0, 1.0, 0.0, 0.0, 2.0, 0.0]
26	MOTGA	1	4	[32.02789485024779, 0.0, 1.0, 1.0, 0.0, 2.0]
27	MoeSQLmosa	0	2	[8.0, 9.0, 0.0, 0.0]
27	MoeSQLmosa	1	2	[0.0, 0.0, 1.0, 1.0]
27	MOTGA	0	4	[0.0, 0.0, 0.0, 0.0]
28	MoeSQLmosa	0	2	[4.666666666666666, 5.666666666666666, 5.666666666666666, 0.0, 1.0, 0.0, 1.0, 5.666666666666666, 5.666666666666666]
28	MoeSQLmosa	1	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
28	MoeSQLmosa	2	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
28	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
28	MoeSQLmosa	4	1	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
28	MoeSQLmosa	5	1	[32.5, 0.0, 1.0, 33.5, 33.5, 33.5, 33.5, 33.5, 33.5]
28	MoeSQLmosa	6	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
28	MoeSQLmosa	7	1	[8.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 0.0, 1.0]
28	MOTGA	0	9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
29	MoeSQLmosa	0	2	[1.0, 40.34051724137931, 1.0, 0.0, 0.0, 3.0]
29	MoeSQLmosa	1	2	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 2.0, 3.0]
29	MoeSQLmosa	2	2	[1.0, 0.0, 1.0, 4.0, 2.0, 3.0]
29	MoeSQLmosa	3	2	[0.0, 8.0, 1.0, 12.0, 2.0, 3.0]
29	MoeSQLmosa	4	2	[1.0, 1.7976931348623156E306, 1.0, 0.0, 3.0, 0.0]
29	MOTGA	0	6	[0.0, 0.0, 0.0, 0.0, 2.0, 0.0]
30	MoeSQLmosa	0	1	[0.0, 1.0, 1.0, 1.0, 1.0]
30	MoeSQLmosa	1	1	[8.0, 9.0, 9.0, 0.0, 1.0]
30	MoeSQLmosa	2	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
30	MoeSQLmosa	3	1	[32.06559182216648, 0.0, 1.0, 33.06559182216648, 33.06559182216648]
30	MoeSQLmosa	4	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
30	MOTGA	0	5	[0.0, 0.0, 0.0, 0.0, 0.0]
31	MoeSQLmosa	0	1	[0.0, 1.0, 1.0, 1.0]
31	MoeSQLmosa	1	2	[8.0, 9.0, 0.0, 0.0]
31	MoeSQLmosa	2	1	[30.37573578525126, 0.0, 31.37573578525126, 31.37573578525126]
31	MOTGA	0	4	[0.0, 0.0, 0.0, 0.0]
32	MoeSQLmosa	0	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
32	MoeSQLmosa	1	1	[8.0, 9.0, 9.0, 0.0, 1.0, 9.0, 9.0]
32	MoeSQLmosa	2	2	[8.0, 0.0, 1.0, 9.0, 9.0, 0.0, 1.0]
32	MoeSQLmosa	3	1	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
32	MoeSQLmosa	4	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
32	MoeSQLmosa	5	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306]
32	MOTGA	0	7	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
33	MoeSQLmosa	0	2	[0.0, 1.0, 0.0, 1.0]
33	MoeSQLmosa	1	1	[22.0, 0.0, 23.0, 23.0]
33	MoeSQLmosa	2	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
33	MOTGA	0	4	[0.0, 0.0, 0.0, 0.0]
34	MoeSQLmosa	0	1	[0.0, 1.0, 1.0, 1.0, 1.0]
34	MoeSQLmosa	1	1	[13.0, 0.0, 1.0, 14.0, 14.0]
34	MoeSQLmosa	2	1	[8.0, 9.0, 9.0, 0.0, 1.0]
34	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
34	MoeSQLmosa	4	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
34	MOTGA	0	5	[0.0, 0.0, 0.0, 0.0, 0.0]
35	MoeSQLmosa	0	2	[0.0, 1.0, 1.0, 0.0, 1.0]
35	MoeSQLmosa	1	1	[30.814513478920254, 0.0, 1.0, 31.814513478920254, 31.814513478920254]
35	MoeSQLmosa	2	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
35	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
35	MOTGA	0	5	[0.0, 0.0, 0.0, 0.0, 0.0]
36	MoeSQLmosa	0	1	[0.0, 1.0, 1.0, 1.0, 1.0]
36	MoeSQLmosa	1	1	[32.5, 0.0, 1.0, 33.5, 33.5]
36	MoeSQLmosa	2	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
36	MoeSQLmosa	3	1	[8.0, 9.0, 9.0, 0.0, 1.0]
36	MoeSQLmosa	4	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
36	MOTGA	0	5	[0.0, 0.0, 0.0, 0.0, 0.0]
37	MoeSQLmosa	0	1	[0.0, 1.0, 1.0, 1.0, 1.0]
37	MoeSQLmosa	1	1	[32.0, 0.0, 1.0, 33.0, 33.0]
37	MoeSQLmosa	2	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
37	MoeSQLmosa	3	1	[8.0, 9.0, 9.0, 0.0, 1.0]
37	MoeSQLmosa	4	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
37	MOTGA	0	5	[0.0, 0.0, 0.0, 0.0, 0.0]
38	MoeSQLmosa	0	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
38	MoeSQLmosa	1	1	[8.0, 9.0, 0.0, 1.0]
38	MoeSQLmosa	2	1	[0.0, 1.0, 1.0, 1.0]
38	MoeSQLmosa	3	1	[21.5, 0.0, 22.5, 22.5]
38	MOTGA	0	4	[0.0, 0.0, 0.0, 0.0]
39	MoeSQLmosa	0	1	[0.0, 1.0, 1.0, 1.0, 1.0]
39	MoeSQLmosa	1	1	[8.0, 9.0, 9.0, 0.0, 1.0]
39	MoeSQLmosa	2	1	[22.0, 0.0, 1.0, 23.0, 23.0]
39	MoeSQLmosa	3	1	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0]
39	MoeSQLmosa	4	1	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306]
39	MOTGA	0	5	[0.0, 0.0, 0.0, 0.0, 0.0]
40	MoeSQLmosa	0	1	[31.757364267484117, 0.0, 32.75736426748412, 32.75736426748412]
40	MoeSQLmosa	1	2	[0.0, 1.0, 1.0, 0.0]
40	MoeSQLmosa	2	1	[8.0, 9.0, 0.0, 1.0]
40	MOTGA	0	4	[0.0, 0.0, 0.0, 0.0]
41	MoeSQLmosa	0	2	[86.73161279134334, 55.052931234548886, 56.052931234548886, 52.33615310397189, 53.33615310397189, 78.73161279134334, 79.73161279134334, 87.73161279134334, 87.73161279134334, 0.0, 74.07414124416592, 75.07414124416592]
41	MoeSQLmosa	1	2	[34.395459687371456, 0.0, 1.0, 35.395459687371456, 35.395459687371456, 35.395459687371456, 35.395459687371456, 35.395459687371456, 35.395459687371456, 2.0, 34.395459687371456, 35.395459687371456]
41	MoeSQLmosa	2	2	[1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306]
41	MoeSQLmosa	3	2	[8.0, 9.0, 9.0, 9.0, 9.0, 0.0, 1.0, 9.0, 9.0, 2.0, 8.0, 9.0]
41	MoeSQLmosa	4	2	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 18.29047619047619, 1.7976931348623156E306, 0.0, 1.0]
41	MoeSQLmosa	5	2	[1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 1.7976931348623156E306, 0.0, 1.7976931348623156E306, 1.7976931348623156E306, 2.0, 1.7976931348623156E306, 1.7976931348623156E306]
41	MoeSQLmosa	6	2	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 1.0]
